epoch,train_loss,train_acc,train_f1,train_auc,train_parity,train_equality,val_loss,val_acc,val_f1,val_auc,val_parity,val_equality,test_loss,test_acc,test_f1,test_auc,test_parity,test_equality
15,0.6393488049507141,0.668,0.6327433628318583,0.7006503412284224,0.030210610142496486,0.03962418300653592,0.621104896068573,0.6475633528265107,0.6214405360134002,0.6954309208831173,0.020646038762325736,0.00040855478186729854,0.6191104054450989,0.6562743569758379,0.6151832460732984,0.6992233207226755,0.06677976347168191,0.07153224134356206
16,0.6303898096084595,0.652,0.652,0.6923645122440787,0.01889222114912148,0.032621381886087764,0.6135551929473877,0.6456140350877193,0.656072644721907,0.6920543249139287,0.005528731723903391,0.033386030979110415,0.6163225173950195,0.6504286827747466,0.6475442043222004,0.6913572426210595,0.06150906236898812,0.08473057340981871
17,0.6354621648788452,0.668,0.6483050847457628,0.7015174628663188,0.016316779342245735,0.03612278244631184,0.6123660206794739,0.6592592592592592,0.6478646253021756,0.6971431446022316,0.011400884053043181,0.015480673582492499,0.6128196716308594,0.6590023382696805,0.633737965676015,0.6998433971906515,0.0699471239937472,0.08884281337111521
18,0.6242124438285828,0.666,0.6160919540229886,0.70726615816941,0.025923855029736154,0.05205415499533145,0.6203490495681763,0.645224171539961,0.6022727272727273,0.6971627759741454,0.021128867732063905,0.001270072474065631,0.6173934936523438,0.6551052221356196,0.5945945945945946,0.7036278128051272,0.06272192810553101,0.08086022991683367
19,0.6347748041152954,0.66,0.5971563981042654,0.7073946206342834,0.02563581219607247,0.027019140989729185,0.6240307688713074,0.6385964912280702,0.5784447476125513,0.697320440429829,0.005406324379462757,0.0134556629245417,0.6201367378234863,0.6488698363211224,0.5739952718676122,0.7040267814559371,0.048224737651161365,0.06066302670076257
20,0.619064450263977,0.67,0.6258503401360545,0.708534725010036,0.01497822735051424,0.04137488328664796,0.6165865659713745,0.6522417153996102,0.614853195164076,0.6999461364233113,0.025389323359401583,0.004778314622708502,0.6143572926521301,0.6593920498830865,0.6038077969174978,0.7052087641534891,0.06345575737485415,0.07253438385513855
21,0.6212896704673767,0.666,0.6454352441613588,0.7036370935367322,0.02802487334587167,0.04265873015873012,0.6084425449371338,0.661598440545809,0.6516853932584269,0.6998510469656034,0.00015980958857531036,0.02537480460423469,0.6099145412445068,0.6636788776305534,0.6399666249478515,0.7006650898775866,0.07665623446137648,0.10149515055175429
22,0.6269381642341614,0.664,0.6557377049180327,0.7010036130068246,0.015367932360765169,0.03676470588235292,0.6077211499214172,0.6545808966861598,0.6584425597532768,0.6990909447843126,0.004699081944916694,0.025881057268722474,0.6110920310020447,0.6578332034294622,0.6468222043443282,0.6981537192710386,0.07478233739896845,0.09361162946068602
23,0.625855028629303,0.664,0.6514522821576764,0.7063508631071859,0.0008980158931869431,0.025443510737628294,0.6066164374351501,0.6619883040935672,0.6579881656804735,0.7015387314698254,0.005946956817409033,0.019850433423333813,0.6091640591621399,0.6609508963367108,0.6422697368421053,0.7015081015000613,0.07994839145794136,0.09683230815306287
24,0.6322262287139893,0.674,0.6303854875283447,0.7132075471698114,0.023450075399447656,0.050303454715219464,0.6117131114006042,0.6530214424951267,0.6163793103448275,0.7030313292156531,0.015532131927915693,0.004387523092226786,0.6100865602493286,0.6625097427903351,0.6095581605049595,0.7082649858411812,0.06601408510209589,0.07586334001428341
25,0.6303233504295349,0.65,0.5742092457420925,0.7134644720995584,0.018875277453023587,0.03291316526610644,0.6231306791305542,0.6296296296296297,0.5523091423185673,0.6978609166378331,0.0072084325059503795,0.003055279238311781,0.6185132265090942,0.6375681995323461,0.5427728613569321,0.7060934999783766,0.04680062788226233,0.05633883935770728
26,0.6234387159347534,0.654,0.5728395061728395,0.7135447611401045,0.004405360985445361,0.030520541549953317,0.6231586337089539,0.6265107212475634,0.5451092117758785,0.6970296507333544,0.006518191091465508,0.0006838851783430577,0.6185897588729858,0.6383476227591582,0.5401387512388504,0.7055410349916826,0.04672523001225218,0.05556246688322164
27,0.6230706572532654,0.662,0.6078886310904872,0.7158249698916098,0.021925142750639615,0.04073295985060693,0.6112098693847656,0.6475633528265107,0.5971479500891266,0.7026202973662061,0.003968038082284908,0.0165375870399318,0.6097177267074585,0.6574434918160561,0.5905915230554262,0.7088941989958173,0.056714797806961925,0.07431289884120074
28,0.6221375465393066,0.67,0.6405228758169934,0.7126936973103171,0.05838797675324897,0.07533846872082162,0.6037257313728333,0.6639376218323587,0.6472995090016366,0.7047760673944998,0.00474668480108803,0.023562952962910333,0.6065128445625305,0.6671862821512081,0.6359761295822678,0.7070479791781002,0.07996009112742564,0.09295044578063438
29,0.6032122373580933,0.668,0.6570247933884298,0.70985146527499,0.01984106813060199,0.027836134453781525,0.6052602529525757,0.6588693957115009,0.659400544959128,0.7032233485721858,0.0019619177150628775,0.021120505897399444,0.6104068160057068,0.6644583008573656,0.650142218610321,0.7032995011978196,0.07862567882457316,0.09228004699702808
30,0.6220942139625549,0.668,0.6497890295358649,0.7125812926535527,0.02678798353072742,0.04505135387488324,0.6026946902275085,0.6666666666666666,0.6570397111913359,0.705173602675756,0.0013158789527371595,0.03013535597555772,0.606268584728241,0.6644583008573656,0.6398996235884568,0.7070123461001271,0.08038062924722378,0.10082935931992532
31,0.6272554397583008,0.684,0.6425339366515838,0.7173183460457647,0.03715752554262186,0.06162464985994398,0.6072112321853638,0.6592592592592592,0.6242476354256233,0.7049104195960355,0.01034002040122406,0.014095139974420912,0.6067239046096802,0.6644583008573656,0.61198738170347,0.7108872149125346,0.065393352637788,0.07530813002511116
32,0.6332435607910156,0.662,0.5966587112171838,0.7175752709755118,0.03534455006015014,0.06448412698412698,0.6163305044174194,0.6413255360623782,0.5783684692942255,0.7018350424896506,0.008082284937096229,0.025197172090379416,0.6136034727096558,0.6512081060015589,0.571975131516021,0.7099296901505909,0.05478305237877029,0.07165203768977352
33,0.6130639314651489,0.66,0.5933014354066986,0.7178161380971497,0.03858079601484271,0.07102007469654525,0.6180599331855774,0.6405458089668616,0.5751152073732719,0.7024712216357349,0.00293097585855151,0.020436620719056386,0.6150176525115967,0.6488698363211224,0.5657831325301206,0.7102683566694463,0.053039801625604066,0.06643628907779853
34,0.6261175274848938,0.668,0.6121495327102805,0.7194861501405058,0.03163388061471728,0.05619747899159666,0.6133452653884888,0.6522417153996102,0.6010733452593918,0.705550893104726,0.007715062903774217,0.02992219695893139,0.611336350440979,0.6593920498830865,0.5919701213818861,0.711686370439042,0.059818460128501394,0.07742069251503214
35,0.6063751578330994,0.684,0.6457399103139013,0.7170453633079084,0.041156237821718455,0.07948179271708689,0.6049863696098328,0.6623781676413255,0.6373534338358458,0.7068904274976626,0.006691601496089772,0.028545544976552484,0.605614423751831,0.6730319563522993,0.6315327184892402,0.7095867598446276,0.06775148602051995,0.07619277996636487
36,0.6078861355781555,0.668,0.6483050847457628,0.7111521477318347,0.033260475440112514,0.051587301587301515,0.6012964844703674,0.6686159844054581,0.6602717825739408,0.7049098061156631,0.003978238694321623,0.019308654256075086,0.6046273708343506,0.6679657053780202,0.6438127090301002,0.7046785317710005,0.08309560254922799,0.09783214688875064
37,0.6120912432670593,0.668,0.6570247933884298,0.7108791649939783,0.01984106813060199,0.027836134453781525,0.6006097793579102,0.6635477582846004,0.6606370428627605,0.7049785159173618,0.00018701122067321663,0.01947740514423757,0.605117678642273,0.6652377240841777,0.6478064780647808,0.7041467766074021,0.08227467574041036,0.10138226553320895
38,0.6066771149635315,0.674,0.6509635974304068,0.7158089120835005,0.04944170521357533,0.05812324929971979,0.5993766784667969,0.6686159844054581,0.656148867313916,0.7072790673135203,0.0020299217953076987,0.023358675571976684,0.6023969650268555,0.6695245518316446,0.641891891891892,0.7079068277241184,0.07964679997790064,0.09761098440343718
39,0.6121180653572083,0.69,0.6501128668171556,0.7215897230028101,0.042393127636862704,0.07948179271708689,0.6026426553726196,0.661598440545809,0.6265060240963856,0.708888839810459,0.003930635838150287,0.021244848657098192,0.6024783253669739,0.6710833982852689,0.6205035971223022,0.7135106622087757,0.07396466049834094,0.08673946598474896
40,0.6090697646141052,0.676,0.6232558139534884,0.7226655961461261,0.03363323675426555,0.06751867413632112,0.6065910458564758,0.6576998050682261,0.6076854334226989,0.7078808915587553,0.015260115606936409,0.03981632798067364,0.6049044132232666,0.6621200311769291,0.5942910622367805,0.713892575711154,0.0662578282163529,0.08552307231552514
41,0.6054031252861023,0.68,0.6330275229357798,0.7230509835407468,0.04810315322184383,0.08776844070961715,0.6034983992576599,0.6604288499025341,0.616130453944469,0.7086735081997786,0.00923495409724584,0.034478470939320716,0.6028189063072205,0.6648480124707716,0.603321033210332,0.7140028250635152,0.06536150353752507,0.0840786048333218
42,0.5980727076530457,0.69,0.6501128668171556,0.7225531914893617,0.042393127636862704,0.07948179271708689,0.5978088974952698,0.6651072124756335,0.6383157894736843,0.7097918829184979,0.004444066643998601,0.038084410970584126,0.599518895149231,0.6738113795791114,0.6298098186643077,0.7134893432732363,0.06934394103366581,0.07541640749187917
43,0.6046012043952942,0.678,0.6477024070021882,0.7224568446407065,0.06486046866263406,0.08426704014939301,0.5961770415306091,0.6662768031189084,0.6486042692939245,0.7102863480985788,0.007018021081264869,0.02466427454881337,0.5996297597885132,0.676539360872954,0.6437768240343347,0.7121931519924373,0.0848882519068836,0.09738982191812373
44,0.5967916250228882,0.682,0.6505494505494505,0.7230509835407467,0.07133296057201921,0.08426704014939301,0.5956580638885498,0.6670565302144249,0.6491372226787181,0.7107440044563215,0.007585855151309051,0.021546823930652326,0.5990679264068604,0.6769290724863601,0.6440532417346501,0.7128406385203927,0.08717683725434755,0.10049761559195514
45,0.5967963933944702,0.688,0.6486486486486487,0.7248815736651947,0.04762872973110355,0.07948179271708689,0.5960372090339661,0.6686159844054581,0.6431570109151973,0.7112292674308178,0.005559333560013591,0.03862619013784285,0.5980737209320068,0.6773187840997662,0.6342756183745584,0.7146734578643422,0.07582100805652242,0.0867371622088603
46,0.5999714732170105,0.682,0.6361556064073226,0.7268245684464071,0.04486690726715126,0.08123249299719887,0.5999709963798523,0.664327485380117,0.6222027204914435,0.7108654735700386,0.01207412444746686,0.03593505755293447,0.6000032424926758,0.6675759937646142,0.6085360256998623,0.7161877114000876,0.07521197526169882,0.09173635588729928
47,0.5913674831390381,0.678,0.6264501160092808,0.7284945804897631,0.04734068689743981,0.09191176470588236,0.6025385856628418,0.6580896686159844,0.6083072800357302,0.7113795701220336,0.014671880312818741,0.038715006394770546,0.6016474366188049,0.6644583008573656,0.5974754558204768,0.7169832122519314,0.06334851040458112,0.08374686110535168
48,0.5978701114654541,0.69,0.6485260770975056,0.7291850662384585,0.040393771497314435,0.07055322128851549,0.5977554321289062,0.6678362573099416,0.6311688311688312,0.7129095901705721,0.007793267596055753,0.032613329543839664,0.5985450148582458,0.6718628215120811,0.6169244767970883,0.716564752002914,0.07676088150509747,0.0920680996152694
49,0.6085085868835449,0.684,0.6457399103139013,0.7278843837816138,0.05809993391958518,0.07948179271708689,0.5938352346420288,0.6701754385964912,0.6480865224625625,0.7133494555975176,0.001339680380822883,0.033661361375586285,0.5968940258026123,0.6804364770070148,0.6425457715780296,0.7147008679243214,0.08221682737462671,0.09150828207431982
50,0.5908334255218506,0.682,0.6458797327394209,0.729731031714171,0.05686304410444093,0.0729458450046685,0.5924955010414124,0.6705653021442495,0.650103519668737,0.7145727354599016,0.0035906154369262366,0.03328833309649004,0.5959348678588867,0.6808261886204209,0.6443768996960486,0.7158849825154272,0.08163379384532388,0.08851106964314515
51,0.5925116539001465,0.686,0.6455981941309255,0.7331995182657567,0.042393127636862704,0.07055322128851549,0.5933598875999451,0.6693957115009747,0.6388415672913118,0.7146978854558528,0.009860591635498128,0.04066008242148633,0.5950031876564026,0.6796570537802027,0.6330357142857143,0.7193776332692344,0.07737576413466318,0.09151058585020849
52,0.5911611318588257,0.69,0.6485260770975056,0.7341469289441991,0.040393771497314435,0.07055322128851549,0.593891441822052,0.6713450292397661,0.6361674579197238,0.7150089200046135,0.01414144848690918,0.042507460565581856,0.5949229598045349,0.6742010911925176,0.6203451407811081,0.7203022659592029,0.0792815102973341,0.09528647453175754
53,0.5840868353843689,0.686,0.6455981941309255,0.7363468486551585,0.042393127636862704,0.07055322128851549,0.5920320153236389,0.6701754385964912,0.6412213740458015,0.7164812728981549,0.010955457327439633,0.04028705414239031,0.5937643647193909,0.6812159002338269,0.6351471900089206,0.720254146076128,0.07780215208920349,0.09095537586103625
54,0.5791336297988892,0.686,0.6455981941309255,0.7372942593336009,0.042393127636862704,0.07055322128851549,0.5910729169845581,0.6729044834307992,0.6467368421052632,0.7170340187136053,0.013165589935396071,0.04265844820235898,0.593218207359314,0.6827747466874513,0.6404593639575972,0.7198850239350735,0.07915671382283451,0.08440574100951459
55,0.582460343837738,0.686,0.6455981941309255,0.7388197511039744,0.042393127636862704,0.07055322128851549,0.590685248374939,0.672514619883041,0.6467619848612279,0.7174886076694863,0.013145188711322642,0.04155712661645583,0.5926625728607178,0.6835541699142634,0.6416593115622243,0.7203930237133565,0.07958310177737482,0.08507153224134356
56,0.5750632882118225,0.688,0.6470588235294118,0.7414692894419912,0.04562937359155528,0.07055322128851549,0.5915672183036804,0.674074074074074,0.6421232876712328,0.7180303108382351,0.01343080584835088,0.04066008242148633,0.5921568274497986,0.6804364770070148,0.6312949640287769,0.7226820682778503,0.0823039249141212,0.0969498007233856
57,0.5726873874664307,0.688,0.6470588235294118,0.7442151746286632,0.04562937359155528,0.07055322128851549,0.5907050967216492,0.674074074074074,0.6424294268605646,0.7188278353222367,0.013998639918395062,0.039558760835583295,0.5912343263626099,0.681605611847233,0.6324786324786325,0.7239362308000145,0.081256804495273,0.09572879950238439
58,0.5794872045516968,0.69,0.6501128668171556,0.7469610598153351,0.042393127636862704,0.0640172735760971,0.5883833765983582,0.6709551656920077,0.6441821247892073,0.720645270925202,0.013185991159469557,0.04394628392781019,0.5897141695022583,0.6847233047544817,0.6415595923792645,0.7251587194750914,0.0801661353066776,0.0856267422305158
59,0.5810734629631042,0.69,0.6578366445916115,0.7500923323966278,0.05238990833460411,0.06226657329598506,0.5859272480010986,0.674074074074074,0.6553998351195384,0.7221614876653636,0.011074464467868084,0.037862370328264894,0.5890013575553894,0.6858924395946999,0.651685393258427,0.7254370838619921,0.09148426556949768,0.09872140438178167
60,0.5763453245162964,0.692,0.6637554585152838,0.7539622641509434,0.05315237465900813,0.04265873015873012,0.5845180749893188,0.6748538011695906,0.657354149548069,0.7230731194986146,0.00811288677320643,0.03235576239874949,0.588158369064331,0.6843335931410756,0.6523605150214592,0.7266327715895338,0.09322751632266385,0.10071877807726859
61,0.5878082513809204,0.694,0.6498855835240275,0.7572701726214371,0.04486690726715126,0.07708916900093377,0.586570680141449,0.6771929824561403,0.6396866840731071,0.7226712898547524,0.023573614416865007,0.03847520250106573,0.588142454624176,0.681605611847233,0.6281292671825217,0.7294541804300699,0.08071731973571744,0.09606284700624323
62,0.5877371430397034,0.692,0.6451612903225806,0.764078683259735,0.037631949033362144,0.07469654528478054,0.5865492820739746,0.675243664717349,0.6341677646025473,0.724858347382034,0.02197211832709961,0.03720513002700021,0.588432788848877,0.6780982073265783,0.620752984389348,0.7320197620441327,0.07916841349231885,0.10383348307876611
63,0.5753326416015625,0.704,0.6782608695652174,0.7687033319951824,0.021264338602822785,0.0010504201680672232,0.58034348487854,0.6760233918128655,0.6590069757899056,0.7287889161274174,0.00983679020741246,0.035286698877362466,0.5865940451622009,0.6855027279812939,0.6517047906776002,0.7325405531837395,0.0946256268260422,0.09750040316078046
64,0.5735149383544922,0.698,0.6544622425629291,0.7705018065034122,0.02792321116928448,0.05508870214752559,0.582853376865387,0.675243664717349,0.634809294169224,0.7279558097818217,0.026596395783747007,0.03811993747335507,0.5858985781669617,0.6819953234606392,0.6270566727605119,0.7367976400547471,0.07796464749870813,0.09473126454258529
65,0.568288266658783,0.712,0.6771300448430494,0.771160176635889,0.024212541723851677,0.03373015873015872,0.5785914063453674,0.6803118908382066,0.6486718080548415,0.7286478156417864,0.019840190411424652,0.03606828193832601,0.5829973220825195,0.6858924395946999,0.6382405745062837,0.7372033089424408,0.08482455370635777,0.09839196442970027
66,0.5633337497711182,0.714,0.6884531590413943,0.7733922119630668,0.02450058455751536,0.0034430438842203426,0.5761498808860779,0.6795321637426901,0.6606110652353426,0.7306723008704059,0.015171710302618158,0.03235576239874949,0.5822343826293945,0.686671862821512,0.6495204882301656,0.7368439326004899,0.09722750332303115,0.10038703434929852
67,0.5591338872909546,0.708,0.6711711711711712,0.7712404656764352,0.022213185584303352,0.0313375350140056,0.5778802633285522,0.6803118908382066,0.6434782608695653,0.728200588450373,0.0311186671200272,0.04232094642603379,0.5813210010528564,0.6839438815276695,0.6318656377666817,0.7374670546306861,0.08199648359933831,0.09495242702789869
68,0.5551687479019165,0.718,0.7019027484143763,0.7787234042553193,0.0639116216811535,0.04394257703081239,0.5748670697212219,0.6787524366471734,0.6693418940609952,0.7328194821734874,0.014114246854811274,0.03543768651413959,0.5811377167701721,0.6890101325019485,0.6641414141414141,0.7384050877944222,0.09302732197815411,0.09327988573271584
69,0.5583750009536743,0.724,0.6863636363636364,0.7779526294660779,0.026686321354140174,0.03373015873015872,0.5786052346229553,0.6764132553606238,0.6307829181494662,0.7298434888874165,0.03379802788167291,0.04216995878925678,0.5800575613975525,0.6847233047544817,0.6277036355269213,0.7407696623019699,0.08727563446332642,0.10272306310042156
70,0.5491890907287598,0.738,0.7242105263157894,0.7935929345644319,0.07438282586963518,0.05112044817927175,0.5719480514526367,0.6771929824561403,0.6716891356066614,0.7377923540714239,0.01914314858891536,0.027355407133721754,0.5767146944999695,0.6917381137957911,0.6700041718815185,0.7446235167350599,0.093334763292937,0.08861704333402443
71,0.5384733080863953,0.736,0.7105263157894737,0.7989883580891208,0.05962486656839322,0.054621848739495826,0.5717726945877075,0.684990253411306,0.6579170194750211,0.7381107503846521,0.031278476708602565,0.02962910331107016,0.5728808045387268,0.6964146531566641,0.6554621848739496,0.7495561093064462,0.08769032274838234,0.08973207086414636
72,0.544044554233551,0.758,0.742004264392324,0.8094098755519872,0.06838475745099032,0.06897759103641454,0.5702260732650757,0.6857699805068226,0.665282392026578,0.7426860870013324,0.037361441686501184,0.03125444081284634,0.5702944397926331,0.6995323460639127,0.6652192792010421,0.7541427260096496,0.08663735249479204,0.08096159605593567
73,0.5434378981590271,0.752,0.7568627450980392,0.8206021678040947,0.10513563428726347,0.08397525676937445,0.5695518255233765,0.6877192982456141,0.697164461247637,0.7488589265075053,0.056681400884053046,0.056984510444791914,0.5712848901748657,0.6987529228371006,0.6960283130161228,0.756676024664181,0.10945040802597328,0.0879443407745294
74,0.5509733557701111,0.704,0.6185567010309279,0.7873946206342834,0.127196326606686,0.15902194211017734,0.612469494342804,0.6448343079922028,0.5469915464942815,0.7152076876452416,0.044131247874872465,0.05517265880346739,0.6044984459877014,0.6500389711613406,0.5371134020618556,0.7334554400746041,0.07512812763039445,0.09729767088257657
75,0.5638704895973206,0.754,0.7494908350305498,0.8084945804897632,0.0903776749860215,0.08094070961718025,0.5719927549362183,0.6834307992202729,0.6818181818181818,0.7424124747552827,0.02591635498129885,0.023847164985078884,0.5733420848846436,0.6971940763834762,0.6793231531159719,0.7509223485183035,0.09887780670196067,0.09216716197848274
76,0.5403962731361389,0.75,0.7390396659707725,0.8064231232436772,0.061437842050864944,0.033905228758169925,0.5713073015213013,0.6846003898635478,0.6718052738336714,0.7409548453906765,0.02301938116286978,0.02334091232059121,0.572016716003418,0.6999220576773187,0.6726190476190477,0.7509930055618057,0.09291422517313885,0.07840670859538779
77,0.5437455177307129,0.716,0.645,0.7889843436370936,0.0968332231993087,0.11566293183940246,0.6015745401382446,0.6580896686159844,0.5781625781625782,0.7231044069976025,0.04948316899013944,0.06135427028563306,0.595032811164856,0.6644583008573656,0.5692846423211606,0.7397524445205158,0.07352982278250639,0.08530651738198908
78,0.5523324608802795,0.734,0.7037861915367483,0.7993095142513047,0.03991934800657421,0.0343720821661998,0.5758465528488159,0.6814814814814815,0.6449369839200347,0.7357194038933919,0.030530431825909532,0.040118303254227716,0.5733398199081421,0.6917381137957911,0.642243328810493,0.7508181902903821,0.09871271136590387,0.11204414034602711
79,0.52740478515625,0.664,0.7350157728706626,0.7989883580891208,0.1359053864009896,0.05450513538748836,0.6945538520812988,0.6257309941520468,0.70873786407767,0.7372893001661305,0.07841890513430805,0.06974740656529776,0.700961709022522,0.617692907248636,0.693149827963716,0.7392742912519878,0.10377606832606989,0.07050014974543284
80,0.6662002205848694,0.662,0.539509536784741,0.7762023283821758,0.11891085921482913,0.15709617180205415,0.6485481858253479,0.6066276803118908,0.4630122405534859,0.7028797995636927,0.027585855151309097,0.03530446212874805,0.6348251104354858,0.6235385814497272,0.4698133918770581,0.7211349226701297,0.06998547291039028,0.10207800585159077
81,0.5953496098518372,0.572,0.32704402515723274,0.7263267763950221,0.09110625391822973,0.13953081232492998,0.7251668572425842,0.5325536062378168,0.2675626145387905,0.6669543889612796,0.0027473648418905178,0.007380630950689221,0.7043250799179077,0.5514419329696025,0.27289955780164243,0.6869655418999313,0.026537450317028546,0.04082751629921441
82,0.6893598437309265,0.556,0.2838709677419355,0.7258610999598555,0.05769328521323641,0.08356676003734825,0.7171526551246643,0.5259259259259259,0.24472049689440994,0.6666844575974635,0.006052363141788503,0.014326062242432852,0.6983291506767273,0.5448168355416991,0.2503209242618742,0.6865958106464328,0.018705821560540917,0.026067224180431725
83,0.6786735653877258,0.596,0.38787878787878793,0.7591971095945403,0.09463054270658602,0.13842203548085905,0.6681270599365234,0.5610136452241715,0.3453488372093023,0.6900126622348844,0.0042468548112886695,0.003357254511865859,0.6560231447219849,0.5810600155884645,0.3559017375674057,0.7096190428041589,0.03152930929701235,0.04448360863455203
84,0.6400472521781921,0.702,0.6265664160401002,0.7918265756724208,0.07465392500720108,0.09541316526610644,0.6070383787155151,0.6495126705653022,0.5612493899463153,0.7285711305952477,0.0409656579394764,0.05257922410117949,0.605674684047699,0.6601714731098987,0.5591506572295247,0.7403536385027285,0.06488311705194327,0.07998018752735736
85,0.5768988728523254,0.67,0.7110332749562173,0.7721878763548775,0.11952083227435228,0.08047385620915037,0.5939496159553528,0.6483430799220273,0.6906721536351167,0.7231062474387195,0.043791227473648386,0.06936549666050873,0.6060311198234558,0.6406858924395947,0.6725852272727273,0.7221503131142518,0.11344714511815035,0.10858386896122751
86,0.6011331081390381,0.628,0.7093749999999999,0.7621196306704134,0.12495975872176757,0.07825630252100846,0.629728376865387,0.6050682261208578,0.6925644916540212,0.7184161899924173,0.07377422645358722,0.06207368196674712,0.6462516188621521,0.5982073265783321,0.6799130704750078,0.7135703552282862,0.09888560648161682,0.07394199092312304
87,0.621066689491272,0.7,0.7104247104247104,0.7685106382978724,0.06230197055185621,0.034547152194211006,0.5885364413261414,0.6596491228070176,0.6782159970512348,0.7214529178353468,0.03412444746684801,0.04983480176211452,0.6000866889953613,0.6699142634450507,0.6710679611650485,0.7195975228615128,0.08958696916812103,0.10736977906789225
88,0.5813308358192444,0.696,0.6465116279069768,0.7697952629466078,0.04210508480319897,0.06576797385620914,0.5947496891021729,0.6693957115009747,0.6180180180180179,0.7217345053262366,0.034569874192451555,0.042560750319738494,0.6000416874885559,0.6734216679657054,0.6058325493885232,0.7231964637367952,0.07808944397320777,0.10250420439099683
