node_id,label,sens,logit,prob,pred,error,split
221,-1,0,2.369856,0.91449964,1,1,unassigned
222,1,1,5.0427346,0.9935854,1,0,test
223,-1,1,4.383389,0.9876709,1,1,unassigned
224,-1,0,-0.406493,0.39975333,0,1,unassigned
225,-1,0,1.4006435,0.80228597,1,1,unassigned
226,-1,1,-0.016242653,0.4959395,0,1,unassigned
227,-1,1,-0.3009343,0.42532912,0,1,unassigned
228,-1,1,-0.46082646,0.3867898,0,1,unassigned
229,-1,1,3.2904615,0.9641001,1,1,unassigned
230,-1,0,0.7913294,0.6881167,1,1,unassigned
231,-1,1,-0.4135518,0.39806074,0,1,unassigned
232,-1,0,-0.0013534725,0.49966168,0,1,unassigned
233,-1,0,-0.37858516,0.4064682,0,1,unassigned
234,-1,0,5.2209535,0.9946268,1,1,unassigned
235,-1,0,-0.40529385,0.40004113,0,1,unassigned
236,-1,1,-0.32814008,0.41869324,0,1,unassigned
237,-1,0,-0.29630068,0.42646208,0,1,unassigned
238,-1,1,0.100526065,0.52511036,1,1,unassigned
239,-1,0,-0.3239528,0.4197127,0,1,unassigned
240,-1,1,0.03254679,0.508136,1,1,unassigned
241,-1,0,3.9126222,0.98040366,1,1,unassigned
242,-1,0,3.9938204,0.9819043,1,1,unassigned
243,-1,0,2.1599495,0.8965949,1,1,unassigned
244,-1,0,-0.07219738,0.48195848,0,1,unassigned
245,-1,1,-0.39784098,0.40183115,0,1,unassigned
246,-1,0,0.2952756,0.5732872,1,1,unassigned
247,-1,0,1.4898611,0.8160574,1,1,unassigned
248,-1,0,-0.08739942,0.47816405,0,1,unassigned
249,-1,0,-0.33926386,0.4159883,0,1,unassigned
250,-1,0,-0.40729675,0.3995605,0,1,unassigned
251,-1,0,1.36035,0.7958166,1,1,unassigned
252,0,0,-0.34956917,0.4134869,0,0,unassigned
253,-1,0,2.5381567,0.92677385,1,1,unassigned
254,-1,0,1.709021,0.8467093,1,1,unassigned
255,-1,0,-0.3881238,0.40416905,0,1,unassigned
256,0,0,-0.26240033,0.43477374,0,0,unassigned
257,-1,0,1.3407446,0.7926124,1,1,unassigned
258,-1,0,-0.3775585,0.4067159,0,1,unassigned
259,-1,0,-0.2623536,0.43478522,0,1,unassigned
260,-1,0,-0.13353589,0.46666554,0,1,unassigned
261,0,0,-0.1481846,0.46302146,0,0,test
262,-1,0,-0.3637846,0.41004372,0,1,unassigned
263,-1,0,-0.31763592,0.42125198,0,1,unassigned
264,-1,1,4.9468837,0.99294466,1,1,unassigned
265,-1,0,2.9052546,0.94810563,1,1,unassigned
266,-1,0,-0.42462042,0.39541167,0,1,unassigned
267,-1,0,-0.40443692,0.4002468,0,1,unassigned
268,0,0,-0.32140762,0.42033273,0,0,train
269,0,0,-0.42951077,0.39424315,0,0,val
270,-1,0,-0.3597859,0.4110114,0,1,unassigned
271,0,0,-0.4003713,0.40122312,0,0,val
272,-1,1,0.41735724,0.6028507,1,1,unassigned
273,-1,0,-0.2226584,0.44456425,0,1,unassigned
274,0,0,-0.35054466,0.41325036,0,0,unassigned
275,-1,0,-0.4344706,0.3930593,0,1,unassigned
276,-1,1,3.2832162,0.96384853,1,1,unassigned
277,-1,0,-0.40666938,0.399711,0,1,unassigned
278,-1,1,5.11154,0.9940094,1,1,unassigned
279,1,0,-0.23552994,0.44138822,0,1,val
280,0,0,-0.23704979,0.44101351,0,0,test
281,-1,0,-0.38975984,0.40377516,0,1,unassigned
282,-1,0,3.926222,0.98066324,1,1,unassigned
283,-1,0,0.17128345,0.5427165,1,1,unassigned
284,0,0,-0.44682235,0.39011657,0,0,unassigned
285,-1,0,-0.3732628,0.40775284,0,1,unassigned
286,0,0,-0.19643694,0.45104805,0,0,val
287,0,0,-0.11158806,0.47213194,0,0,unassigned
288,-1,0,-0.3510558,0.4131264,0,1,unassigned
289,0,0,-0.44294629,0.39103916,0,0,unassigned
290,-1,0,1.9241122,0.8725963,1,1,unassigned
291,-1,0,-0.29559416,0.4266349,0,1,unassigned
292,-1,1,3.9447129,0.98101085,1,1,unassigned
293,-1,0,-0.4086987,0.39922422,0,1,unassigned
294,0,0,-0.24249353,0.43967193,0,0,val
295,-1,0,-0.3253737,0.4193667,0,1,unassigned
296,-1,0,-0.19041088,0.45254058,0,1,unassigned
297,-1,0,-0.39104494,0.40346578,0,1,unassigned
298,1,0,0.7204875,0.67271435,1,0,test
299,1,0,1.3932056,0.80110353,1,0,test
300,-1,0,-0.33052796,0.4181122,0,1,unassigned
301,0,0,-0.41870627,0.3968264,0,0,unassigned
302,-1,0,-0.4330083,0.3934082,0,1,unassigned
303,-1,0,-0.30238461,0.42497462,0,1,unassigned
304,-1,0,-0.3236144,0.41979513,0,1,unassigned
305,0,0,-0.38588578,0.4047081,0,0,unassigned
306,-1,0,-0.35544398,0.41206288,0,1,unassigned
307,-1,1,0.6577461,0.65875393,1,1,unassigned
308,-1,0,-0.3756225,0.40718314,0,1,unassigned
309,-1,0,-0.40164417,0.4009174,0,1,unassigned
310,-1,0,-0.37842757,0.40650618,0,1,unassigned
311,-1,0,-0.2686196,0.43324602,0,1,unassigned
312,-1,0,-0.15338641,0.46172842,0,1,unassigned
313,-1,1,2.5105097,0.9248753,1,1,unassigned
314,-1,0,-0.36801648,0.40902042,0,1,unassigned
315,-1,1,-0.3980803,0.40177366,0,1,unassigned
316,-1,1,1.0094658,0.7329156,1,1,unassigned
317,1,0,-0.30826992,0.4235371,0,1,unassigned
318,0,0,-0.29452783,0.42689574,0,0,unassigned
319,-1,0,0.99158335,0.7294005,1,1,unassigned
320,-1,0,-0.25911945,0.43558013,0,1,unassigned
321,-1,0,-0.18454742,0.45399368,0,1,unassigned
322,-1,0,2.1269577,0.89349586,1,1,unassigned
323,-1,0,-0.46159872,0.38660663,0,1,unassigned
324,1,1,-0.14607733,0.46354547,0,1,val
325,-1,0,1.05806,0.7423196,1,1,unassigned
326,0,0,-0.4266185,0.3949341,0,0,unassigned
327,0,0,-0.31981903,0.42071986,0,0,unassigned
328,-1,0,-0.3680447,0.40901357,0,1,unassigned
329,-1,0,0.41675165,0.60270566,1,1,unassigned
330,-1,0,-0.30775535,0.4236627,0,1,unassigned
331,1,0,-0.4467879,0.39012474,0,1,unassigned
332,-1,1,5.4981575,0.9959223,1,1,unassigned
333,-1,0,-0.4270178,0.39483866,0,1,unassigned
334,-1,0,0.99439156,0.7299544,1,1,unassigned
335,-1,0,-0.27086246,0.43269536,0,1,unassigned
336,-1,0,-0.33676904,0.41659456,0,1,unassigned
337,-1,0,-0.23758863,0.44088066,0,1,unassigned
338,-1,0,-0.31412184,0.42210895,0,1,unassigned
339,0,0,-0.46994993,0.3846281,0,0,unassigned
340,-1,1,1.9211339,0.8722648,1,1,unassigned
341,-1,0,-0.33991742,0.41582957,0,1,unassigned
342,-1,0,0.437758,0.60772467,1,1,unassigned
343,-1,0,2.0912971,0.8900544,1,1,unassigned
344,0,0,1.0438637,0.7395948,1,1,unassigned
345,1,0,-0.36172736,0.41054145,0,1,unassigned
346,-1,0,1.9269654,0.8729131,1,1,unassigned
347,1,0,0.005650997,0.50141275,1,0,train
348,-1,0,3.5329497,0.9716109,1,1,unassigned
349,-1,0,0.65063214,0.6571529,1,1,unassigned
350,-1,0,-0.46086347,0.38678098,0,1,unassigned
351,-1,0,-0.24824688,0.43825504,0,1,unassigned
352,-1,0,-0.30744502,0.4237385,0,1,unassigned
353,-1,0,-0.29191726,0.42753458,0,1,unassigned
354,-1,1,1.22369,0.7727123,1,1,unassigned
355,-1,0,-0.4105147,0.3987887,0,1,unassigned
356,1,0,0.8555368,0.70172733,1,0,unassigned
357,-1,0,-0.45800835,0.3874584,0,1,unassigned
358,-1,0,0.7821214,0.6861371,1,1,unassigned
359,-1,0,0.99597204,0.73026586,1,1,unassigned
360,-1,0,0.17339239,0.54323983,1,1,unassigned
361,-1,0,-0.17039987,0.4575028,0,1,unassigned
362,-1,0,-0.31911957,0.42089033,0,1,unassigned
363,-1,0,1.0159713,0.73418707,1,1,unassigned
364,-1,0,-0.35862803,0.41129172,0,1,unassigned
365,0,1,0.9460714,0.72032446,1,1,test
366,-1,0,-0.0017642379,0.49955896,0,1,unassigned
367,-1,0,0.26466146,0.5657818,1,1,unassigned
368,-1,1,-0.33245644,0.41764304,0,1,unassigned
369,-1,0,-0.3304468,0.41813195,0,1,unassigned
370,-1,0,6.018446,0.9975725,1,1,unassigned
371,-1,0,-0.19321343,0.45184636,0,1,unassigned
372,-1,0,-0.26445276,0.43426943,0,1,unassigned
373,-1,0,2.2259727,0.90255773,1,1,unassigned
374,-1,0,-0.044688314,0.48882976,0,1,unassigned
375,-1,0,-0.41205215,0.39842016,0,1,unassigned
376,-1,0,-0.37766212,0.4066909,0,1,unassigned
377,-1,1,1.9334,0.8736252,1,1,unassigned
378,-1,1,3.1695967,0.95967394,1,1,unassigned
379,-1,0,0.47698715,0.61703616,1,1,unassigned
380,-1,0,-0.07436213,0.481418,0,1,unassigned
381,-1,0,-0.193017,0.451895,0,1,unassigned
382,-1,0,-0.41758984,0.39709365,0,1,unassigned
383,-1,1,-0.222559,0.44458878,0,1,unassigned
384,0,0,-0.44176605,0.39132023,0,0,unassigned
385,0,0,-0.42650706,0.3949607,0,0,unassigned
386,0,0,-0.2484824,0.43819708,0,0,test
387,-1,1,-0.34277225,0.41513622,0,1,unassigned
388,-1,0,-0.39711615,0.4020054,0,1,unassigned
389,-1,1,-0.34862846,0.41371506,0,1,unassigned
390,-1,0,-0.19478235,0.4514578,0,1,unassigned
391,0,0,0.14237788,0.53553444,1,1,val
392,-1,0,-0.40045777,0.40120238,0,1,unassigned
393,-1,0,-0.31367788,0.42221728,0,1,unassigned
394,-1,0,-0.24887487,0.43810046,0,1,unassigned
395,-1,0,-0.42933127,0.39428604,0,1,unassigned
396,-1,0,3.3790638,0.9670438,1,1,unassigned
397,-1,0,-0.25282785,0.4371276,0,1,unassigned
398,1,0,0.014231235,0.50355774,1,0,test
399,-1,1,0.69606626,0.66731507,1,1,unassigned
400,-1,1,0.60147846,0.6459945,1,1,unassigned
401,-1,0,-0.47013387,0.38458458,0,1,unassigned
402,-1,0,-0.37343562,0.40771115,0,1,unassigned
403,-1,0,-0.30489668,0.42436087,0,1,unassigned
404,-1,1,3.293657,0.96421057,1,1,unassigned
405,-1,0,-0.31980056,0.4207244,0,1,unassigned
406,-1,0,-0.352171,0.41285604,0,1,unassigned
407,-1,1,6.03512,0.9976125,1,1,unassigned
408,-1,0,0.09331158,0.52331096,1,1,unassigned
409,-1,1,-0.2069968,0.4484348,0,1,unassigned
410,-1,0,-0.42979547,0.39417517,0,1,unassigned
411,-1,0,3.2844958,0.96389306,1,1,unassigned
412,-1,0,-0.4381496,0.392182,0,1,unassigned
413,-1,0,-0.27648285,0.43131626,0,1,unassigned
414,-1,0,0.22925523,0.5570641,1,1,unassigned
415,-1,1,-0.35738906,0.4115917,0,1,unassigned
416,-1,1,1.5917739,0.83086556,1,1,unassigned
417,-1,0,4.3803806,0.9876343,1,1,unassigned
418,-1,0,-0.27069873,0.43273553,0,1,unassigned
419,1,1,0.7063532,0.6695949,1,0,val
420,-1,0,-0.34950083,0.4135035,0,1,unassigned
421,-1,0,6.7046523,0.99877626,1,1,unassigned
422,-1,0,-0.37357014,0.40767866,0,1,unassigned
423,-1,0,-0.29022238,0.42794943,0,1,unassigned
424,-1,1,-0.21140298,0.4473452,0,1,unassigned
425,-1,0,-0.39266753,0.4030753,0,1,unassigned
426,-1,0,-0.35612652,0.41189754,0,1,unassigned
427,-1,1,-0.43720463,0.39240727,0,1,unassigned
428,-1,0,-0.36068428,0.41079396,0,1,unassigned
429,0,0,-0.45924932,0.38716394,0,0,unassigned
430,-1,0,-0.23970374,0.44035935,0,1,unassigned
431,-1,0,-0.33000872,0.4182385,0,1,unassigned
432,-1,1,0.035083026,0.50876987,1,1,unassigned
433,-1,1,2.685064,0.9361396,1,1,unassigned
434,0,0,-0.40111887,0.4010435,0,0,unassigned
435,-1,0,-0.40688613,0.39965904,0,1,unassigned
436,-1,0,-0.2590516,0.43559688,0,1,unassigned
437,-1,0,-0.43002453,0.39412045,0,1,unassigned
438,-1,0,-0.37696537,0.40685904,0,1,unassigned
439,1,0,-0.41627884,0.3974075,0,1,test
440,-1,0,3.997049,0.98196155,1,1,unassigned
441,-1,1,4.113446,0.9839117,1,1,unassigned
442,0,0,0.21174291,0.55273885,1,1,test
443,-1,0,-0.3081188,0.42357397,0,1,unassigned
444,-1,0,-0.4262819,0.39501452,0,1,unassigned
445,-1,0,1.6784152,0.8426946,1,1,unassigned
446,-1,0,-0.3602632,0.41089585,0,1,unassigned
447,-1,0,-0.12909704,0.46777046,0,1,unassigned
448,-1,1,-0.33498695,0.41702774,0,1,unassigned
449,-1,0,0.28632674,0.57109666,1,1,unassigned
450,-1,0,-0.43782285,0.39225987,0,1,unassigned
451,-1,0,2.2561052,0.90517586,1,1,unassigned
452,-1,0,0.2654442,0.5659741,1,1,unassigned
453,-1,0,-0.429686,0.39420128,0,1,unassigned
454,-1,1,13.268908,0.99999833,1,1,unassigned
455,-1,0,1.9847142,0.87918276,1,1,unassigned
456,-1,0,2.5397074,0.926879,1,1,unassigned
457,-1,1,2.7565544,0.94028246,1,1,unassigned
458,-1,1,5.741474,0.9968002,1,1,unassigned
459,-1,0,1.9215432,0.8723104,1,1,unassigned
460,-1,0,6.476364,0.99846303,1,1,unassigned
461,0,0,-0.2849802,0.42923322,0,0,test
462,-1,1,2.2292051,0.9028417,1,1,unassigned
463,0,1,0.14672306,0.53661513,1,1,test
464,-1,0,12.425995,0.99999595,1,1,unassigned
465,-1,0,-0.38436148,0.40507543,0,1,unassigned
466,-1,0,-0.34092262,0.4155854,0,1,unassigned
467,0,1,-0.17254221,0.45697114,0,0,unassigned
468,-1,0,2.4796479,0.9227027,1,1,unassigned
469,-1,1,2.440914,0.9198945,1,1,unassigned
470,-1,1,-0.35885584,0.41123655,0,1,unassigned
471,-1,1,0.14707497,0.5367026,1,1,unassigned
472,-1,0,-0.4040495,0.40033978,0,1,unassigned
473,1,0,-0.31871316,0.4209894,0,1,val
474,-1,0,0.19254223,0.5479874,1,1,unassigned
475,-1,0,1.2699865,0.78074044,1,1,unassigned
476,-1,1,2.7100017,0.93761426,1,1,unassigned
477,1,0,1.1082447,0.7518017,1,0,val
478,-1,0,-0.43288013,0.39343882,0,1,unassigned
479,-1,0,-0.27182126,0.43246004,0,1,unassigned
480,-1,0,0.69274914,0.6665782,1,1,unassigned
481,-1,1,-0.2605576,0.43522668,0,1,unassigned
482,1,0,9.685297,0.9999378,1,0,val
483,0,0,0.064947605,0.5162312,1,1,unassigned
484,0,0,-0.02432841,0.4939182,0,0,unassigned
485,-1,0,-0.30132768,0.42523295,0,1,unassigned
486,-1,0,-0.015716642,0.49607092,0,1,unassigned
487,-1,0,0.14355448,0.5358271,1,1,unassigned
488,-1,1,0.67082465,0.6616878,1,1,unassigned
489,-1,0,1.588921,0.83046424,1,1,unassigned
490,-1,0,-0.24685834,0.4385969,0,1,unassigned
491,1,0,0.018264562,0.504566,1,0,val
492,1,0,-0.23529273,0.44144666,0,1,unassigned
493,-1,0,0.21349147,0.55317104,1,1,unassigned
494,-1,0,-0.30620426,0.4240415,0,1,unassigned
495,-1,1,-0.40248507,0.40071544,0,1,unassigned
496,-1,0,-0.21871844,0.44553733,0,1,unassigned
497,0,0,-0.3596513,0.41104394,0,0,unassigned
