node_id,label,sens,logit,prob,pred,error,split
71,1,0,1.4225386,0.8057361,1,0,unassigned
72,-1,0,0.64638084,0.65619445,1,1,unassigned
73,-1,0,3.9993105,0.98200154,1,1,unassigned
74,-1,0,0.76195115,0.68177724,1,1,unassigned
75,-1,0,1.532818,0.8224182,1,1,unassigned
76,-1,0,0.22879098,0.55694956,1,1,unassigned
77,-1,0,1.2448658,0.7764098,1,1,unassigned
78,-1,0,1.9753097,0.87818027,1,1,unassigned
79,-1,0,1.1427555,0.7581852,1,1,unassigned
80,-1,0,-0.57796305,0.35940143,0,1,unassigned
81,-1,1,5.151741,0.99424404,1,1,unassigned
82,-1,1,2.9279366,0.9492103,1,1,unassigned
83,-1,1,0.88778514,0.7084329,1,1,unassigned
84,1,1,2.8250005,0.9440119,1,0,unassigned
85,-1,1,8.152684,0.99971205,1,1,unassigned
86,-1,0,0.6456708,0.6560342,1,1,unassigned
87,-1,1,0.9116408,0.7133358,1,1,unassigned
88,0,1,-0.3674783,0.40915048,0,0,unassigned
89,-1,1,0.4900965,0.62012917,1,1,unassigned
90,-1,0,7.4703484,0.9994306,1,1,unassigned
91,-1,0,0.10469015,0.5261487,1,1,unassigned
92,-1,0,-0.30731434,0.4237704,0,1,unassigned
93,-1,0,0.2140043,0.5532978,1,1,unassigned
94,-1,1,0.9469499,0.72050136,1,1,unassigned
95,1,0,-0.32388368,0.41972953,0,1,test
96,0,0,-0.3213779,0.42033997,0,0,test
97,-1,1,1.0852693,0.74748987,1,1,unassigned
98,-1,0,-0.43446416,0.39306086,0,1,unassigned
99,-1,1,0.65952975,0.6591548,1,1,unassigned
100,-1,0,3.7446332,0.9769018,1,1,unassigned
101,-1,0,1.4967533,0.8170898,1,1,unassigned
102,-1,0,-0.4247487,0.39538094,0,1,unassigned
103,-1,1,2.6523457,0.9341554,1,1,unassigned
104,1,0,-0.03365664,0.4915867,0,1,unassigned
105,0,0,-0.48560035,0.38093054,0,0,test
106,-1,0,-0.42064464,0.3963625,0,1,unassigned
107,-1,1,5.3173866,0.9951184,1,1,unassigned
108,1,1,2.2533274,0.90493715,1,0,unassigned
109,-1,0,-0.42425072,0.39550003,0,1,unassigned
110,0,0,-0.41459996,0.39780965,0,0,unassigned
111,0,1,-0.3902545,0.403656,0,0,val
112,-1,0,1.3305094,0.7909249,1,1,unassigned
113,-1,0,-0.41226447,0.39836925,0,1,unassigned
114,-1,0,0.25024223,0.56223613,1,1,unassigned
115,-1,0,0.9666702,0.72445524,1,1,unassigned
116,-1,0,1.3606325,0.7958625,1,1,unassigned
117,-1,0,1.0298946,0.73689544,1,1,unassigned
118,-1,1,2.999393,0.95254666,1,1,unassigned
119,0,0,1.5162357,0.8199835,1,1,unassigned
120,-1,1,4.5898848,0.98994803,1,1,unassigned
121,1,0,6.730111,0.9988071,1,0,test
122,-1,0,-0.33041456,0.41813976,0,1,unassigned
123,-1,0,4.6775026,0.99078345,1,1,unassigned
124,-1,0,1.1463164,0.75883746,1,1,unassigned
125,1,0,-0.26053852,0.4352313,0,1,test
126,-1,0,-0.32870978,0.4185546,0,1,unassigned
127,-1,1,0.26240814,0.56522816,1,1,unassigned
128,-1,0,0.8599878,0.7026581,1,1,unassigned
129,-1,1,-0.46497804,0.38580558,0,1,unassigned
130,-1,0,3.1524804,0.95900637,1,1,unassigned
131,-1,0,1.1070322,0.7515754,1,1,unassigned
132,-1,0,-0.51189625,0.3747491,0,1,unassigned
133,-1,0,-0.56855655,0.36156994,0,1,unassigned
134,-1,0,0.31340426,0.577716,1,1,unassigned
135,-1,0,-0.3891245,0.40392804,0,1,unassigned
136,-1,0,-0.047589794,0.4881048,0,1,unassigned
137,-1,1,0.43973947,0.6081969,1,1,unassigned
138,0,0,-0.43371964,0.39323843,0,0,val
139,-1,0,2.3599687,0.91372335,1,1,unassigned
140,-1,1,-0.5075282,0.37577316,0,1,unassigned
141,-1,0,2.5425847,0.9270737,1,1,unassigned
142,-1,0,1.3944992,0.8013095,1,1,unassigned
143,-1,1,1.0999247,0.7502459,1,1,unassigned
144,-1,0,0.6838664,0.6646011,1,1,unassigned
145,-1,0,4.9819016,0.99318576,1,1,unassigned
146,-1,0,3.720068,0.97634107,1,1,unassigned
147,-1,0,-0.4258675,0.39511353,0,1,unassigned
148,-1,0,5.8130856,0.99702066,1,1,unassigned
149,-1,0,1.1603137,0.7613897,1,1,unassigned
150,-1,0,0.78731877,0.6872553,1,1,unassigned
151,-1,0,2.0781808,0.8887643,1,1,unassigned
152,-1,1,1.543853,0.82402414,1,1,unassigned
153,-1,0,-0.29287928,0.4272991,0,1,unassigned
154,-1,1,4.5017586,0.9890322,1,1,unassigned
155,-1,1,4.024227,0.9824368,1,1,unassigned
156,-1,0,1.9185294,0.87197435,1,1,unassigned
157,-1,0,-0.42643684,0.3949775,0,1,unassigned
158,-1,0,2.0084646,0.88168293,1,1,unassigned
159,0,0,-0.6107773,0.3518819,0,0,unassigned
160,-1,0,0.25064254,0.56233466,1,1,unassigned
161,-1,0,0.17136131,0.5427358,1,1,unassigned
162,-1,0,0.15223204,0.53798467,1,1,unassigned
163,-1,0,-0.47144765,0.38427368,0,1,unassigned
164,-1,0,1.0756801,0.7456756,1,1,unassigned
165,-1,1,-0.33828396,0.4162264,0,1,unassigned
166,-1,1,2.9585361,0.9506654,1,1,unassigned
167,1,0,2.6208467,0.93219125,1,0,unassigned
168,1,1,0.25114053,0.5624572,1,0,unassigned
169,-1,0,-0.31638518,0.42155698,0,1,unassigned
170,-1,0,-0.3606914,0.41079217,0,1,unassigned
171,-1,0,-0.35911274,0.41117436,0,1,unassigned
172,-1,0,0.87889653,0.7065935,1,1,unassigned
173,1,0,4.199767,0.98522264,1,0,val
174,-1,1,4.3187027,0.9868579,1,1,unassigned
175,-1,0,1.3353733,0.791728,1,1,unassigned
176,-1,0,-0.08564244,0.47860247,0,1,unassigned
177,-1,1,3.4669416,0.9697324,1,1,unassigned
178,-1,0,-0.08094591,0.47977456,0,1,unassigned
179,-1,1,-0.43246174,0.39353862,0,1,unassigned
180,-1,0,1.8385581,0.86277807,1,1,unassigned
181,-1,0,3.9971714,0.98196375,1,1,unassigned
182,-1,0,-0.33794475,0.4163088,0,1,unassigned
183,0,0,-0.47341707,0.38380778,0,0,unassigned
184,-1,1,1.4792203,0.8144548,1,1,unassigned
185,-1,0,-0.20943291,0.44783232,0,1,unassigned
186,-1,0,-0.46158677,0.38660946,0,1,unassigned
187,-1,0,0.53705686,0.63112754,1,1,unassigned
188,-1,1,4.3149014,0.9868085,1,1,unassigned
189,-1,1,-0.37858647,0.40646788,0,1,unassigned
190,-1,0,6.4607043,0.9984388,1,1,unassigned
191,-1,1,-0.3067028,0.42391977,0,1,unassigned
192,-1,0,2.7351584,0.9390697,1,1,unassigned
193,-1,0,6.8833227,0.99897635,1,1,unassigned
194,0,0,-0.3938331,0.4027949,0,0,unassigned
195,1,0,-0.25835642,0.43576777,0,1,val
196,-1,0,0.46923876,0.61520356,1,1,unassigned
197,-1,1,3.2848325,0.9639048,1,1,unassigned
198,-1,0,2.0131364,0.8821694,1,1,unassigned
199,-1,1,-0.3003464,0.4254728,0,1,unassigned
200,-1,0,0.10247435,0.5255962,1,1,unassigned
201,-1,0,9.199691,0.9998989,1,1,unassigned
202,-1,1,2.395488,0.91648257,1,1,unassigned
203,-1,0,-0.5575614,0.3641119,0,1,unassigned
204,-1,0,1.0230106,0.73555857,1,1,unassigned
205,-1,0,2.428737,0.9189925,1,1,unassigned
206,-1,0,1.0818709,0.74684787,1,1,unassigned
207,-1,0,8.010134,0.999668,1,1,unassigned
208,-1,0,2.4085522,0.91747713,1,1,unassigned
209,-1,0,2.8637347,0.94602436,1,1,unassigned
210,-1,0,4.4599266,0.988569,1,1,unassigned
211,0,0,-0.024819657,0.4937954,0,0,test
212,-1,1,0.7961901,0.6891589,1,1,unassigned
213,-1,1,5.189636,0.9944569,1,1,unassigned
214,-1,1,-0.3713649,0.4082113,0,1,unassigned
215,-1,0,0.3952008,0.59753406,1,1,unassigned
216,-1,0,15.425239,0.99999976,1,1,unassigned
217,1,0,-0.44897458,0.3896046,0,1,unassigned
218,-1,0,-0.46738362,0.38523573,0,1,unassigned
219,-1,0,-0.30598938,0.424094,0,1,unassigned
220,-1,0,-0.24489903,0.43907943,0,1,unassigned
221,-1,0,4.1500406,0.98448086,1,1,unassigned
222,1,1,5.1682034,0.9943375,1,0,test
223,-1,1,4.5638685,0.98968583,1,1,unassigned
224,-1,0,-0.39554986,0.40238205,0,1,unassigned
225,-1,0,2.0138407,0.8822426,1,1,unassigned
226,-1,1,-0.18667099,0.45346728,0,1,unassigned
227,-1,1,0.16928168,0.54221964,1,1,unassigned
228,-1,1,-0.5712678,0.36094436,0,1,unassigned
229,-1,1,3.9216938,0.98057723,1,1,unassigned
230,-1,0,1.619192,0.8346837,1,1,unassigned
231,-1,1,-0.3603354,0.4108784,0,1,unassigned
232,-1,0,0.9203219,0.7151077,1,1,unassigned
233,-1,0,-0.4949718,0.37872306,0,1,unassigned
234,-1,0,5.8145733,0.9970251,1,1,unassigned
235,-1,0,-0.79457295,0.31118762,0,1,unassigned
236,-1,1,-0.41874427,0.3968173,0,1,unassigned
237,-1,0,-0.40048105,0.40119678,0,1,unassigned
238,-1,1,-0.29340807,0.42716968,0,1,unassigned
239,-1,0,-0.23677136,0.44108215,0,1,unassigned
240,-1,1,0.6297683,0.6524369,1,1,unassigned
241,-1,0,3.871841,0.9796046,1,1,unassigned
242,-1,0,2.9715216,0.9512709,1,1,unassigned
243,-1,0,2.2238245,0.9023686,1,1,unassigned
244,-1,0,-0.47098064,0.38438419,0,1,unassigned
245,-1,1,0.17107408,0.5426645,1,1,unassigned
246,-1,0,0.14236544,0.53553134,1,1,unassigned
247,-1,0,2.1494362,0.89561605,1,1,unassigned
248,-1,0,-0.23222782,0.44220254,0,1,unassigned
249,-1,0,-0.44011205,0.39171427,0,1,unassigned
250,-1,0,-0.43511224,0.39290625,0,1,unassigned
251,-1,0,1.807669,0.85907996,1,1,unassigned
252,0,0,-0.5117709,0.37477848,0,0,unassigned
253,-1,0,1.9035233,0.87028974,1,1,unassigned
254,-1,0,1.5426682,0.8238523,1,1,unassigned
255,-1,0,-0.35434818,0.41232836,0,1,unassigned
256,0,0,-0.18899456,0.45289147,0,0,test
257,-1,0,2.707563,0.93747145,1,1,unassigned
258,-1,0,-0.38595998,0.4046902,0,1,unassigned
259,-1,0,0.7219898,0.67304504,1,1,unassigned
260,-1,0,-0.23156336,0.44236648,0,1,unassigned
261,0,0,-0.34288839,0.41510805,0,0,unassigned
262,-1,0,-0.37481672,0.40737763,0,1,unassigned
263,-1,0,-0.44297752,0.3910317,0,1,unassigned
264,-1,1,3.8912911,0.9799896,1,1,unassigned
265,-1,0,4.3917923,0.98777276,1,1,unassigned
266,-1,0,-0.5024966,0.37695414,0,1,unassigned
267,-1,0,-0.6137669,0.3512004,0,1,unassigned
268,0,0,0.8000185,0.6899784,1,1,val
269,0,0,-0.5697372,0.3612975,0,0,test
270,-1,0,-0.4411859,0.39145842,0,1,unassigned
271,0,0,-0.45431042,0.3883364,0,0,test
272,-1,1,0.31313938,0.5776514,1,1,unassigned
273,-1,0,-0.2544269,0.43673417,0,1,unassigned
274,0,0,-0.57348645,0.36043274,0,0,unassigned
275,-1,0,-0.5706054,0.3610972,0,1,unassigned
276,-1,1,3.950757,0.98112303,1,1,unassigned
277,-1,0,-0.5588541,0.36381263,0,1,unassigned
278,-1,1,8.124835,0.99970394,1,1,unassigned
279,1,0,-0.30190614,0.4250916,0,1,test
280,0,0,-0.24313171,0.43951473,0,0,unassigned
281,-1,0,-0.52797,0.37099048,0,1,unassigned
282,-1,0,4.016408,0.98230135,1,1,unassigned
283,-1,0,0.8327219,0.69693017,1,1,unassigned
284,0,0,-0.49417382,0.3789108,0,0,unassigned
285,-1,0,-0.5076916,0.3757348,0,1,unassigned
286,0,0,-0.49608546,0.378461,0,0,test
287,0,0,0.6433167,0.65550286,1,1,unassigned
288,-1,0,-0.41128844,0.39860323,0,1,unassigned
289,0,0,-0.62252283,0.3492079,0,0,unassigned
290,-1,0,2.5997381,0.9308447,1,1,unassigned
291,-1,0,-0.05324422,0.48669207,0,1,unassigned
292,-1,1,3.7351775,0.97668755,1,1,unassigned
293,-1,0,-0.5542776,0.36487255,0,1,unassigned
294,0,0,-0.482942,0.38155767,0,0,val
295,-1,0,0.14850263,0.5370576,1,1,unassigned
296,-1,0,0.51646906,0.6263218,1,1,unassigned
297,-1,0,0.41027778,0.60115445,1,1,unassigned
298,1,0,0.8817515,0.7071851,1,0,unassigned
299,1,0,0.05718176,0.5142915,1,0,test
300,-1,0,-0.52693135,0.37123287,0,1,unassigned
301,0,0,-0.30067328,0.42539287,0,0,unassigned
302,-1,0,-0.55617297,0.36443344,0,1,unassigned
303,-1,0,-0.025039732,0.4937404,0,1,unassigned
304,-1,0,1.0586227,0.7424273,1,1,unassigned
305,0,0,-0.5201536,0.37281632,0,0,test
306,-1,0,-0.18908718,0.45286858,0,1,unassigned
307,-1,1,-0.09353334,0.4766337,0,1,unassigned
308,-1,0,-0.45810983,0.3874343,0,1,unassigned
309,-1,0,1.0509957,0.7409661,1,1,unassigned
310,-1,0,-0.47451347,0.38354853,0,1,unassigned
311,-1,0,-0.463596,0.38613313,0,1,unassigned
312,-1,0,0.85672325,0.7019756,1,1,unassigned
313,-1,1,2.5705578,0.9289425,1,1,unassigned
314,-1,0,-0.51618123,0.37374562,0,1,unassigned
315,-1,1,-0.3512714,0.41307417,0,1,unassigned
316,-1,1,0.13810177,0.5344707,1,1,unassigned
317,1,0,-0.5374008,0.36879244,0,1,val
318,0,0,-0.40128714,0.4010031,0,0,unassigned
319,-1,0,1.1205037,0.75408214,1,1,unassigned
320,-1,0,-0.38314474,0.40536866,0,1,unassigned
321,-1,0,0.55042017,0.63423306,1,1,unassigned
322,-1,0,0.87097746,0.704949,1,1,unassigned
323,-1,0,-0.29122108,0.42770496,0,1,unassigned
324,1,1,-0.39523673,0.40245733,0,1,train
325,-1,0,1.6002785,0.8320573,1,1,unassigned
326,0,0,-0.6166561,0.35054237,0,0,unassigned
327,0,0,-0.41727734,0.39716843,0,0,unassigned
328,-1,0,-0.44906783,0.38958243,0,1,unassigned
329,-1,0,1.274047,0.7814347,1,1,unassigned
330,-1,0,-0.20376341,0.4492347,0,1,unassigned
331,1,0,-0.55821425,0.36396074,0,1,test
332,-1,1,6.1331835,0.9978351,1,1,unassigned
333,-1,0,-0.5082672,0.37559983,0,1,unassigned
334,-1,0,2.751577,0.9400023,1,1,unassigned
335,-1,0,-0.42052,0.39639232,0,1,unassigned
336,-1,0,-0.44680673,0.39012027,0,1,unassigned
337,-1,0,0.16478829,0.5411041,1,1,unassigned
338,-1,0,-0.5538377,0.3649745,0,1,unassigned
339,0,0,-0.6889094,0.33427572,0,0,test
340,-1,1,2.8034682,0.9428629,1,1,unassigned
341,-1,0,-0.42226505,0.39597487,0,1,unassigned
342,-1,0,1.217767,0.7716704,1,1,unassigned
343,-1,0,1.2384113,0.7752874,1,1,unassigned
344,0,0,1.1584436,0.76104975,1,1,unassigned
345,1,0,-0.509311,0.3753551,0,1,val
346,-1,0,2.6682403,0.93512636,1,1,unassigned
347,1,0,-0.50243586,0.37696838,0,1,unassigned
348,-1,0,1.5385317,0.8232511,1,1,unassigned
349,-1,0,2.2447128,0.90419346,1,1,unassigned
350,-1,0,-0.017269924,0.49568266,0,1,unassigned
351,-1,0,0.41444767,0.6021539,1,1,unassigned
352,-1,0,-0.38345915,0.4052929,0,1,unassigned
353,-1,0,-0.41949672,0.39663717,0,1,unassigned
354,-1,1,1.6121625,0.8337114,1,1,unassigned
355,-1,0,-0.5906298,0.35649034,0,1,unassigned
356,1,0,2.425287,0.9187354,1,0,unassigned
357,-1,0,-0.532019,0.3700461,0,1,unassigned
358,-1,0,1.3057064,0.78679377,1,1,unassigned
359,-1,0,0.47229046,0.6159257,1,1,unassigned
360,-1,0,0.957226,0.722566,1,1,unassigned
361,-1,0,0.0063468814,0.5015867,1,1,unassigned
362,-1,0,-0.5310773,0.37026563,0,1,unassigned
363,-1,0,1.0456362,0.73993605,1,1,unassigned
364,-1,0,-0.46139252,0.38665554,0,1,unassigned
365,0,1,0.97427505,0.72597075,1,1,unassigned
366,-1,0,0.669035,0.66128707,1,1,unassigned
367,-1,0,1.1205617,0.75409293,1,1,unassigned
368,-1,1,-0.32746422,0.41885772,0,1,unassigned
369,-1,0,0.3670544,0.59074706,1,1,unassigned
370,-1,0,3.565464,0.9724941,1,1,unassigned
371,-1,0,-0.21619624,0.4461605,0,1,unassigned
372,-1,0,-0.31414688,0.42210287,0,1,unassigned
373,-1,0,3.4743373,0.9699487,1,1,unassigned
374,-1,0,1.3020188,0.78617454,1,1,unassigned
375,-1,0,-0.43876666,0.3920349,0,1,unassigned
376,-1,0,-0.37576413,0.40714893,0,1,unassigned
377,-1,1,1.1347433,0.7567132,1,1,unassigned
378,-1,1,3.293311,0.9641986,1,1,unassigned
379,-1,0,1.3930591,0.80108017,1,1,unassigned
380,-1,0,0.09816365,0.52452123,1,1,unassigned
381,-1,0,1.2659078,0.7800414,1,1,unassigned
382,-1,0,-0.08033343,0.47992745,0,1,unassigned
383,-1,1,-0.33244067,0.41764688,0,1,unassigned
384,0,0,-0.6042945,0.3533618,0,0,test
385,0,0,-0.571606,0.36086634,0,0,test
386,0,0,0.30605453,0.5759219,1,1,unassigned
387,-1,1,-0.45048678,0.38924506,0,1,unassigned
388,-1,0,-0.5053632,0.3762811,0,1,unassigned
389,-1,1,0.4469077,0.60990375,1,1,unassigned
390,-1,0,-0.04570675,0.48857528,0,1,unassigned
391,0,0,-0.49144208,0.37955388,0,0,unassigned
392,-1,0,-0.533832,0.36962357,0,1,unassigned
393,-1,0,-0.45502266,0.38816726,0,1,unassigned
394,-1,0,-0.22607604,0.44372046,0,1,unassigned
395,-1,0,0.15285175,0.5381387,1,1,unassigned
396,-1,0,2.401991,0.91697896,1,1,unassigned
397,-1,0,-0.4869467,0.38061312,0,1,unassigned
398,1,0,-0.34061927,0.41565904,0,1,test
399,-1,1,0.5682036,0.6383486,1,1,unassigned
400,-1,1,1.1233145,0.754603,1,1,unassigned
401,-1,0,-0.20836271,0.44809696,0,1,unassigned
402,-1,0,-0.5697872,0.36128592,0,1,unassigned
403,-1,0,-0.65911245,0.34093902,0,1,unassigned
404,-1,1,2.8063242,0.9430166,1,1,unassigned
405,-1,0,-0.42427278,0.39549473,0,1,unassigned
406,-1,0,-0.57253325,0.36065248,0,1,unassigned
407,-1,1,4.1911793,0.985097,1,1,unassigned
408,-1,0,1.7602528,0.8532413,1,1,unassigned
409,-1,1,1.240127,0.7755861,1,1,unassigned
410,-1,0,-0.37815908,0.40657097,0,1,unassigned
411,-1,0,3.0726156,0.9557489,1,1,unassigned
412,-1,0,-0.5655025,0.36227524,0,1,unassigned
413,-1,0,-0.30224305,0.42500925,0,1,unassigned
414,-1,0,0.8335683,0.69710886,1,1,unassigned
415,-1,1,-0.4560151,0.3879316,0,1,unassigned
416,-1,1,1.0440034,0.7396217,1,1,unassigned
417,-1,0,4.1498675,0.98447824,1,1,unassigned
418,-1,0,1.0543973,0.74161845,1,1,unassigned
419,1,1,3.2871795,0.96398634,1,0,unassigned
420,-1,0,-0.4871773,0.38055876,0,1,unassigned
421,-1,0,5.691745,0.9966376,1,1,unassigned
422,-1,0,-0.4829439,0.3815572,0,1,unassigned
423,-1,0,-0.45822424,0.38740715,0,1,unassigned
424,-1,1,0.40601903,0.60013294,1,1,unassigned
425,-1,0,-0.39170948,0.40330583,0,1,unassigned
426,-1,0,-0.4764732,0.38308525,0,1,unassigned
427,-1,1,-0.5665219,0.36203977,0,1,unassigned
428,-1,0,-0.4779868,0.38272762,0,1,unassigned
429,0,0,-0.4201786,0.396474,0,0,unassigned
430,-1,0,-0.16396701,0.45909983,0,1,unassigned
431,-1,0,-0.33763376,0.41638437,0,1,unassigned
432,-1,1,0.3475935,0.5860339,1,1,unassigned
433,-1,1,2.7897825,0.94212115,1,1,unassigned
434,0,0,-0.516635,0.37363943,0,0,test
435,-1,0,-0.509209,0.375379,0,1,unassigned
436,-1,0,-0.522471,0.3722746,0,1,unassigned
437,-1,0,-0.29974568,0.42561963,0,1,unassigned
438,-1,0,-0.5213583,0.3725347,0,1,unassigned
439,1,0,-0.4205029,0.39639643,0,1,test
440,-1,0,3.581194,0.9729118,1,1,unassigned
441,-1,1,4.991085,0.9932476,1,1,unassigned
442,0,0,0.6190795,0.65000916,1,1,val
443,-1,0,-0.2573624,0.4360122,0,1,unassigned
444,-1,0,-0.17625831,0.45604914,0,1,unassigned
445,-1,0,2.4455552,0.92023575,1,1,unassigned
446,-1,0,0.39199013,0.59676164,1,1,unassigned
447,-1,0,0.3133428,0.57770103,1,1,unassigned
448,-1,1,-0.2388686,0.4405652,0,1,unassigned
449,-1,0,-0.15989524,0.4601111,0,1,unassigned
450,-1,0,-0.4646548,0.38588214,0,1,unassigned
451,-1,0,2.8271813,0.9441271,1,1,unassigned
452,-1,0,1.8767396,0.86723614,1,1,unassigned
453,-1,0,-0.3828125,0.40544873,0,1,unassigned
454,-1,1,9.354606,0.99991345,1,1,unassigned
455,-1,0,1.1241626,0.75476,1,1,unassigned
456,-1,0,0.65289575,0.6576627,1,1,unassigned
457,-1,1,2.0114694,0.88199604,1,1,unassigned
458,-1,1,4.8409834,0.99216264,1,1,unassigned
459,-1,0,2.2184253,0.90189195,1,1,unassigned
460,-1,0,4.6760397,0.99077016,1,1,unassigned
461,0,0,-0.26222855,0.4348159,0,0,test
462,-1,1,1.8646954,0.86584324,1,1,unassigned
463,0,1,-0.0712889,0.48218533,0,0,val
464,-1,0,11.060136,0.99998426,1,1,unassigned
465,-1,0,-0.499395,0.37768283,0,1,unassigned
466,-1,0,-0.047543958,0.48811626,0,1,unassigned
467,0,1,0.51718396,0.62648904,1,1,unassigned
468,-1,0,2.942076,0.94988763,1,1,unassigned
469,-1,1,2.324428,0.9108801,1,1,unassigned
470,-1,1,-0.19556277,0.45126453,0,1,unassigned
471,-1,1,0.28286326,0.57024807,1,1,unassigned
472,-1,0,-0.5033083,0.37676352,0,1,unassigned
473,1,0,-0.5083353,0.37558383,0,1,test
474,-1,0,-0.41346723,0.39808103,0,1,unassigned
475,-1,0,4.595329,0.99000204,1,1,unassigned
476,-1,1,1.7887143,0.8567696,1,1,unassigned
477,1,0,0.7299542,0.6747952,1,0,test
478,-1,0,-0.081172794,0.47971794,0,1,unassigned
479,-1,0,-0.44195038,0.39127636,0,1,unassigned
480,-1,0,0.94192535,0.7194884,1,1,unassigned
481,-1,1,0.7784218,0.68533987,1,1,unassigned
482,1,0,7.4568253,0.9994229,1,0,unassigned
483,0,0,0.7827125,0.6862644,1,1,unassigned
484,0,0,-0.31916782,0.42087856,0,0,val
485,-1,0,-0.44646215,0.39020225,0,1,unassigned
486,-1,0,0.14310281,0.5357148,1,1,unassigned
487,-1,0,0.07400103,0.51849186,1,1,unassigned
488,-1,1,1.4990281,0.8174294,1,1,unassigned
489,-1,0,0.35170096,0.58703,1,1,unassigned
490,-1,0,-0.09627546,0.4759497,0,1,unassigned
491,1,0,-0.2893498,0.42816305,0,1,unassigned
492,1,0,-0.16833718,0.45801482,0,1,test
493,-1,0,0.2582268,0.5642004,1,1,unassigned
494,-1,0,-0.37226623,0.40799353,0,1,unassigned
495,-1,1,-0.43631917,0.39261842,0,1,unassigned
496,-1,0,-0.31571537,0.4217203,0,1,unassigned
497,0,0,-0.47936967,0.382401,0,0,val
498,-1,0,-0.29955935,0.4256652,0,1,unassigned
499,-1,0,0.5250667,0.6283318,1,1,unassigned
500,-1,0,-0.50974256,0.37525386,0,1,unassigned
