epoch,train_loss,train_acc,train_f1,train_auc,train_parity,train_equality,val_loss,val_acc,val_f1,val_auc,val_parity,val_equality,test_loss,test_acc,test_f1,test_auc,test_parity,test_equality
13,0.636439859867096,0.66,0.6136363636363638,0.6894147068725051,0.04184808901790038,0.10310504569926127,0.6244431734085083,0.6701754385964912,0.6457286432160804,0.6989840986697302,0.061243663152334094,0.07408423742431758,0.6193404793739319,0.6695245518316446,0.6469608659450459,0.712125198716439,0.00036556437724077906,0.021586941417552796
14,0.6445072293281555,0.654,0.5986078886310905,0.6984722422610175,0.02695417789757415,0.07455865781895588,0.6228716969490051,0.6686159844054581,0.6351931330472104,0.7027153506502086,0.051723844853309386,0.06839625748042899,0.6176851987838745,0.666406858924396,0.6338751069289992,0.7151755573873448,7.040499117227927e-05,0.024172625172598772
15,0.6265638470649719,0.66,0.6222222222222222,0.694191955626092,0.04495818646762045,0.10510830098910728,0.6138042211532593,0.6717348927875244,0.6546349466776046,0.7000708384259922,0.05724901375963848,0.06934242473469987,0.6068739295005798,0.6691348402182385,0.6538931920097839,0.712570164075993,0.0032643544945463177,0.021855184120032067
16,0.624918520450592,0.674,0.6509635974304068,0.6912582760223793,0.04333402446609991,0.11318392387629894,0.609747588634491,0.6713450292397661,0.6648111332007952,0.699574418886332,0.05673186684153336,0.06368078819464262,0.6015650629997253,0.6706936866718628,0.6666666666666667,0.7121905175459255,0.0069714480681953295,0.03321372347255569
17,0.6216509342193604,0.662,0.6167800453514739,0.7031052116898315,0.03870343492985007,0.09697007637410793,0.6087560057640076,0.6744639376218323,0.651356993736952,0.7063419966648437,0.06363587626655226,0.07857578777753871,0.6012436747550964,0.6710833982852689,0.6512396694214877,0.7171547485869052,0.0018995808195140795,0.024924584223811164
18,0.6387138962745667,0.66,0.5933014354066986,0.713990285192132,0.05919552145967244,0.12157255540252904,0.611807644367218,0.6654970760233918,0.6183274021352313,0.7140531691937266,0.04861573303450828,0.061118892172057515,0.605025053024292,0.6660171473109898,0.6232967032967034,0.7244029920317161,0.02148570778679204,0.05020535957714395
19,0.6367688775062561,0.658,0.583941605839416,0.7126757402330912,0.05529062132835716,0.09709527982972332,0.6136553883552551,0.6592592592592592,0.6038077969174978,0.7148875699972961,0.05270910453167149,0.06216384719069551,0.6070365309715271,0.6644583008573656,0.6161390994204191,0.7242925940100488,0.02821615415443607,0.0545939860865588
20,0.6321880221366882,0.664,0.6146788990825688,0.713172702351753,0.06306586495265742,0.12557906598222113,0.6043117642402649,0.674074074074074,0.6472573839662447,0.712980805111133,0.0656332009629001,0.09401521770627985,0.5962456464767456,0.6703039750584567,0.6445378151260505,0.7236461522609514,0.006404146312403158,0.029528684379479975
21,0.6119375824928284,0.67,0.6496815286624203,0.7041792911075843,0.03939456769645444,0.1070489545511456,0.6027641892433167,0.6729044834307992,0.6685104701698933,0.7072690746837659,0.06866808843931466,0.07609292196644724,0.5926018953323364,0.6730319563522993,0.6705928543384374,0.7191290332077249,0.020732915958103615,0.04804622569325345
22,0.6255879402160645,0.674,0.6337078651685393,0.7146956507799099,0.06068145690787202,0.11531238262176036,0.6015805006027222,0.6783625730994152,0.6609124537607891,0.7133074693553458,0.07710130980042446,0.0895412296222795,0.5924643278121948,0.6773187840997662,0.6625916870415648,0.7238246290626472,0.011359574537222583,0.037575965453857885
23,0.6199292540550232,0.662,0.5947242206235013,0.7240577758540534,0.05370101596516691,0.10523350444472274,0.6063237190246582,0.6736842105263158,0.631115028646981,0.7222742193397468,0.060823276972382656,0.07868335667651621,0.5983655452728271,0.6699142634450507,0.6299694189602446,0.730462616776574,0.03406653813242638,0.061726603519696
24,0.6068105697631836,0.664,0.5922330097087378,0.7273281072155694,0.052145967240306845,0.101164392137223,0.6081224083900452,0.6670565302144249,0.6156615661566157,0.7252613008088304,0.05793745333582645,0.07114694789713782,0.6002228856086731,0.6683554169914263,0.6209354120267261,0.731908217538075,0.032246839899050084,0.05725882342594302
25,0.6089415550231934,0.664,0.6074766355140188,0.7332435595312525,0.053666459326836724,0.11744084136722172,0.60313880443573,0.6764132553606238,0.6416234887737478,0.7270347083818129,0.06874000520415863,0.09519408502772642,0.5943244695663452,0.6726422447388932,0.6397941680960549,0.7344062794394725,0.022579693034238513,0.046515923062716014
26,0.6124410629272461,0.678,0.639821029082774,0.7310312765514035,0.054392148731771395,0.10304244397145368,0.5991196632385254,0.6818713450292397,0.665024630541872,0.7201239855974101,0.0752517413663924,0.08545141617748431,0.5885566473007202,0.6777084957131723,0.6628618018752548,0.7298351880200974,0.025846755413060696,0.049959103981425335
27,0.606853187084198,0.68,0.6428571428571428,0.7245707690088011,0.05988665422627687,0.11324652560410675,0.5984053015708923,0.6791423001949318,0.6658546488022737,0.7167447846891123,0.08208318023779604,0.08875531807464843,0.5870835185050964,0.6784879189399844,0.6661270740590853,0.7267403634793531,0.0256436640923714,0.051304714915173744
28,0.6165449619293213,0.672,0.6221198156682027,0.7296526074480192,0.06071601354620226,0.11944409665706773,0.5972477197647095,0.6795321637426901,0.6543313708999159,0.7204842950353152,0.08082463685302699,0.10523970302202756,0.5865404009819031,0.6773187840997662,0.6523929471032746,0.7299682789684409,0.019120370871830383,0.043257433840795834
29,0.6079183220863342,0.672,0.6038647342995168,0.7282258452363777,0.0717741378118737,0.1317766370351821,0.6015190482139587,0.672514619883041,0.6223021582733813,0.7234126503481361,0.06341228050676473,0.07986222399796272,0.5917201638221741,0.671473109898675,0.6261640798226165,0.7308410366619563,0.03850340651841899,0.06280397175096519
30,0.606161892414093,0.67,0.5945945945945946,0.7313839593452924,0.05059091851544684,0.1072993614623764,0.6037614345550537,0.6623781676413255,0.6009216589861751,0.724238486920584,0.06316514835121007,0.07879092557549361,0.5942152738571167,0.6667965705378021,0.6132971506105834,0.7315776367954153,0.04536924709985596,0.06584698732663163
31,0.6010966300964355,0.672,0.6038647342995168,0.7383574600426426,0.0717741378118737,0.1317766370351821,0.600102961063385,0.6717348927875244,0.6214028776978417,0.7268591416438186,0.07012015330039112,0.0840859497455666,0.5900899767875671,0.6730319563522993,0.629253203711887,0.7341431641544983,0.03551796410428604,0.056181455194673824
32,0.6054462790489197,0.666,0.6107226107226107,0.7431507398323153,0.0591609648213422,0.11130587204206832,0.5956174731254578,0.6803118908382066,0.6507666098807495,0.7271429847324228,0.09093548020131464,0.112758549532185,0.5846827030181885,0.6769290724863601,0.6488775942397289,0.7355945914782541,0.026305741797818527,0.04920714493021294
33,0.5913323163986206,0.684,0.6473214285714285,0.7444973468635278,0.05988665422627687,0.09077250532114689,0.5944074392318726,0.6838206627680312,0.6666666666666666,0.7276397101374803,0.08716311899086399,0.09640807688761455,0.5827078819274902,0.681605611847233,0.6655751125665166,0.7357335089888523,0.0404354819492434,0.06543802714088454
34,0.5974692106246948,0.68,0.6412556053811659,0.7512464130556759,0.0661759624023775,0.10304244397145368,0.5924267172813416,0.6818713450292397,0.6628099173553719,0.7313553629827014,0.09350094733992964,0.10709691299212765,0.5809191465377808,0.6835541699142634,0.6655683690280065,0.7385646049222798,0.03365629366463391,0.06166943704211847
35,0.591205358505249,0.684,0.6220095693779905,0.7526892063034034,0.06783468104222823,0.11744084136722172,0.593251645565033,0.6810916179337232,0.6386925795053003,0.7357794000878447,0.07899860481476206,0.10376666769113235,0.582848072052002,0.6784879189399844,0.6417716022579245,0.7405928619092479,0.03448761413732221,0.057337977010281094
36,0.5878223180770874,0.676,0.6029411764705882,0.7528174545920904,0.05608542400995231,0.11136847376987608,0.5960893630981445,0.672514619883041,0.6185286103542235,0.7356093389269998,0.07529881415792661,0.09596243430613666,0.5861759781837463,0.6777084957131723,0.6299776286353467,0.7401334834746428,0.0485726741981955,0.06191569263783714
37,0.5949350595474243,0.686,0.6235011990407674,0.7587970310521168,0.07097933513027854,0.11744084136722172,0.5911378860473633,0.6818713450292397,0.6382978723404256,0.7398798316027468,0.0822538191071076,0.09822138118466289,0.5807194709777832,0.6777084957131723,0.639022261021388,0.7430952170670435,0.036360116114077745,0.055776892430278835
38,0.5856433510780334,0.7,0.6739130434782609,0.7659148110742398,0.06534660308245216,0.09477901590083881,0.5894148945808411,0.6873294346978558,0.676873489121676,0.7421456824652263,0.09552376979835847,0.10447135374361727,0.5771636962890625,0.6847233047544817,0.6747084841174105,0.7453332302951797,0.0370438568937318,0.06150673245209004
39,0.5934682488441467,0.696,0.6622222222222223,0.7758861155196461,0.062236505632732086,0.09891072993614625,0.5868542194366455,0.6861598440545809,0.6710257458111974,0.7465409682230321,0.1053632908065531,0.11185628795096614,0.5749682188034058,0.686282151208106,0.6715626274989801,0.7483857355942849,0.037450039535110446,0.0636878534427412
40,0.595567524433136,0.69,0.6282973621103118,0.7707080908639126,0.062340175547722754,0.11130587204206832,0.5888862609863281,0.6787524366471734,0.632471008028546,0.7443167150545725,0.07746939287867116,0.09306905045200892,0.5786131620407104,0.6827747466874513,0.6426690079016681,0.7462151878238342,0.047508475677783435,0.06506424632595442
41,0.5825614333152771,0.692,0.6262135922330097,0.7754532775453278,0.06078512682286269,0.10723675973456864,0.589378297328949,0.6760233918128655,0.6265168539325843,0.7445797592961672,0.08124240787789316,0.10124867734159937,0.5792099237442017,0.6819953234606392,0.6382978723404256,0.7468837091772649,0.05180994984998322,0.06592614091096977
42,0.5760067701339722,0.692,0.6435185185185185,0.7852642716298753,0.058366162139747046,0.0785651683986478,0.5825027227401733,0.684990253411306,0.65587734241908,0.7523010253831577,0.08925851200290802,0.1177769679620303,0.5714855194091797,0.6893998441153546,0.6638549135385914,0.7522312666823676,0.0412478472320007,0.06627353719778728
43,0.5868009328842163,0.702,0.6725274725274725,0.7970150210808125,0.0637915543575921,0.1070489545511456,0.5812233686447144,0.6861598440545809,0.6742209631728046,0.7572040477003205,0.10901339351676903,0.1158209702275631,0.5693947076797485,0.6917381137957911,0.6788469346325618,0.757110859240069,0.035577537558354855,0.055530636834560165
44,0.5776530504226685,0.708,0.6826086956521739,0.8016159284374548,0.056707443499896315,0.08250907725053203,0.5796144008636475,0.6900584795321637,0.6782679077296642,0.7597775991523859,0.1023055207231427,0.11899095982191865,0.5677148699760437,0.6932969602494155,0.6809890555330361,0.7593366060213536,0.03495337023276973,0.057307195060816385
45,0.5648431777954102,0.706,0.6457831325301204,0.7861620096506838,0.05999032414126754,0.07656191310880178,0.5846893191337585,0.672514619883041,0.621962196219622,0.750768639743171,0.08476894451033179,0.1023024134948477,0.5744684934616089,0.6855027279812939,0.6408544726301735,0.7528445890249646,0.05017438774736521,0.0628303562790779
46,0.5818319916725159,0.722,0.675990675990676,0.7997723592875807,0.0591609648213422,0.09077250532114689,0.578890323638916,0.6838206627680312,0.6490696668109044,0.7587615143028776,0.09697714223697751,0.11116916416770206,0.5682946443557739,0.6917381137957911,0.6589047003018542,0.759728518998273,0.05457334575349587,0.06689357360843606
47,0.5536867380142212,0.712,0.6842105263157896,0.8107375879703106,0.07792521943465341,0.10498309753349189,0.5751205682754517,0.6927875243664717,0.6781045751633986,0.7652256736073642,0.11313160898724195,0.12545607017882787,0.5633640885353088,0.7018706157443492,0.6883910386965376,0.7644480344245566,0.04898562655026378,0.06417156979147431
48,0.5562353134155273,0.714,0.6911447084233261,0.8124689398675837,0.0731909599834128,0.09678227119068483,0.5741792917251587,0.6916179337231969,0.6837265093962415,0.7641606502943037,0.11399526395414061,0.12308955440132419,0.5616158246994019,0.7014809041309431,0.6938449240607514,0.7634084530538546,0.05077147623019179,0.06664731801271728
49,0.5567293763160706,0.718,0.6802721088435374,0.8093589188669265,0.06462091367751749,0.0764367096531865,0.5728736519813538,0.6900584795321637,0.665544804375263,0.7618036515434579,0.11162658723568958,0.1262332005918485,0.5610439777374268,0.6987529228371006,0.6756189676877885,0.762630147001099,0.04979799183302103,0.06807647995215604
50,0.5570384860038757,0.72,0.6634615384615384,0.8096474775164719,0.08276314880088464,0.1010391886816076,0.5804526209831238,0.6764132553606238,0.6288014311270126,0.7559090136085632,0.09626124353239462,0.11537532764608516,0.5699330568313599,0.691348402182385,0.6504854368932038,0.7599781411917097,0.04938097765453897,0.06264126716093688
51,0.5554529428482056,0.736,0.7401574803149606,0.8275541448243801,0.04399060059437421,0.05571553774884186,0.5751163959503174,0.6943469785575048,0.7151162790697675,0.7714530930944158,0.1101751761633844,0.11865069085576552,0.5624816417694092,0.7014809041309431,0.7248563218390804,0.7689387806170512,0.03542995786532066,0.0658074105344626
52,0.5470809936523438,0.734,0.7050997782705101,0.8242838134628642,0.05045269196212593,0.05390008764241894,0.5689992904663086,0.6920077972709552,0.6762295081967212,0.7683626291210773,0.10464804589074145,0.11925000329292545,0.5571804642677307,0.7042088854247857,0.6893164142447811,0.7688504621997174,0.059543667341832474,0.0767701819652955
53,0.5466011166572571,0.726,0.6776470588235294,0.8202279613331409,0.07173958117354345,0.08056842368849382,0.572779655456543,0.684990253411306,0.6493055555555556,0.7620379444377154,0.10800067471001201,0.12568877024600356,0.5608533024787903,0.6987529228371006,0.6649328131772866,0.7659641672554561,0.058182955493214006,0.07286966922596594
54,0.5373252630233765,0.726,0.7198364008179958,0.8341268696195834,0.03462575160688369,0.03130086390384379,0.5707117915153503,0.698635477582846,0.7088512241054613,0.7722226504337784,0.114637938316337,0.11810626050992046,0.556884229183197,0.7061574434918161,0.7184466019417475,0.7704423403399279,0.03199365271925736,0.049576528323791
55,0.5313014984130859,0.742,0.7048054919908466,0.831626027990189,0.0685603704471629,0.06823588331037944,0.5695352554321289,0.6846003898635478,0.6553046442266725,0.7650494951385753,0.10832168499672451,0.12503677100118105,0.5571346282958984,0.7026500389711613,0.6754572522330923,0.7692485084000628,0.056528438200665054,0.0709304064096814
56,0.5256003141403198,0.748,0.7200000000000001,0.83731704580067,0.04495818646762045,0.03549517966695881,0.5671737790107727,0.6838206627680312,0.6674866748667486,0.7667023917450599,0.09855669590845911,0.10498944068563099,0.5545462369918823,0.6983632112236945,0.68714632174616,0.7710081302009735,0.037769569879661624,0.05555702136267293
57,0.5192441940307617,0.752,0.7448559670781892,0.8429760015389793,0.044059713871034634,0.04964317015149622,0.566049337387085,0.7017543859649122,0.708126669210225,0.772428803711493,0.09535247714027567,0.10318491752319314,0.5521283149719238,0.7053780202650038,0.7136363636363636,0.774088848327838,0.03358047290490995,0.059268444983861523
58,0.5212936401367188,0.74,0.7149122807017544,0.8434729636576411,0.05200774068698599,0.04569926129961177,0.5652762651443481,0.6955165692007798,0.6846992329430762,0.7721406785073279,0.09692941565667196,0.09497016609516118,0.5508049726486206,0.7065471551052221,0.6986794717887155,0.7737650141309467,0.05080532478364008,0.06422433884769962
59,0.5127797722816467,0.744,0.7050691244239631,0.8450440051940555,0.06935517312875805,0.05803180167772637,0.5714832544326782,0.6881091617933723,0.6575342465753424,0.7680781743016787,0.10671859492947583,0.12015226487414432,0.557914674282074,0.7014809041309431,0.6737649063032367,0.7724353312921965,0.054825178991150636,0.06805009542404339
60,0.5231572389602661,0.736,0.7716262975778546,0.8493563539011526,0.06576128274241488,0.03706022286215094,0.5866137146949768,0.6881091617933723,0.7364953886693018,0.7749772742009878,0.07594802640783604,0.06880458023981273,0.5703210830688477,0.6843335931410756,0.7356396866840731,0.7747064639268331,0.06295966335582681,0.05320440093928924
61,0.5477744936943054,0.69,0.5931758530183727,0.8179996473172061,0.08051696730942015,0.09102291223237763,0.6561703681945801,0.6417153996101365,0.5398097145718577,0.7332737507539582,0.07759034380136332,0.10673249590579598,0.6487076878547668,0.642634450506625,0.5453644025780863,0.7395232277437588,0.040030653250002685,0.052338108932921734
62,0.600212574005127,0.772,0.7574468085106383,0.8602093653312815,0.042539221784504755,0.06804807812695635,0.5613957047462463,0.6943469785575048,0.6932707355242566,0.7736296312609117,0.09853315951269198,0.10752499330438492,0.5473616719245911,0.7045985970381917,0.7062015503875969,0.7775007605197047,0.04294298278868752,0.0625269342057817
63,0.5032640099525452,0.688,0.7599999999999999,0.8375895734141297,0.08124265671435493,0.004194315763115131,0.6233193278312683,0.6483430799220273,0.7334515366430261,0.7714274004010506,0.06263427186890747,0.04720298909822129,0.6041065454483032,0.6449727201870615,0.7307123854566951,0.7713926833097817,0.020565027133000457,0.028864673755309878
64,0.6012680530548096,0.728,0.6633663366336634,0.84502797415797,0.09458151910982099,0.12557906598222113,0.5843064188957214,0.6705653021442495,0.6118511713367019,0.7583785708255797,0.09406582083834025,0.11377716114699177,0.5730599164962769,0.6800467653936088,0.6249428962996801,0.7654459098759616,0.049670721272055685,0.059224470770340265
65,0.5236531496047974,0.692,0.5925925925925927,0.8200195578640248,0.07267261040845946,0.08081883059972456,0.6190415024757385,0.6448343079922028,0.5447276361819091,0.7396920302488643,0.08183212534961354,0.10871483704409446,0.6114599704742432,0.6508183943881528,0.5590551181102361,0.7480404351154029,0.04854694929757483,0.057236836319182416
66,0.5798059105873108,0.736,0.6886792452830188,0.847336443354334,0.08352339484414956,0.08463753599599355,0.5647149682044983,0.6881091617933723,0.6521739130434783,0.769154820499833,0.1054358613601683,0.1263495506254363,0.5508330464363098,0.7038191738113796,0.6715643906655143,0.7749021137541215,0.059262047377143245,0.07421528015971435
67,0.5200526118278503,0.726,0.7370441458733206,0.8180156783532919,0.12405833160550139,0.08019281332164763,0.5893682241439819,0.6795321637426901,0.7076813655761023,0.7633262494907341,0.11678498064131448,0.09951440325604466,0.5690537095069885,0.6874512860483243,0.7145907473309608,0.7658905685743445,0.0739320104416018,0.05275146654002094
68,0.56410151720047,0.756,0.7635658914728682,0.8380384424245338,0.07930748496786233,0.04951796669588082,0.5781003832817078,0.6846003898635478,0.7052823315118396,0.7698937912994752,0.09604418566032008,0.08603975219638127,0.5598936676979065,0.6964146531566641,0.7192792792792794,0.7729775082430523,0.04595415010344117,0.02841613677739374
69,0.532054603099823,0.76,0.7309417040358744,0.8588146651918114,0.040258483654710076,0.02936021034180547,0.5670674443244934,0.6900584795321637,0.6705346042271032,0.7730674506608528,0.08104692503527189,0.09878337379972857,0.5537377595901489,0.7022603273577552,0.687653311529027,0.7791199315041608,0.03519031010690726,0.05620344230143448
70,0.5262062549591064,0.738,0.6843373493975905,0.8449157569053688,0.05999032414126754,0.07649931138099408,0.5808343887329102,0.6705653021442495,0.6188543076229138,0.7512231557234145,0.06269703559095313,0.08698811473430479,0.5707308650016785,0.6734216679657054,0.6255585344057194,0.7593157530617052,0.02943064025215819,0.05704334977968917
71,0.5313863754272461,0.744,0.6981132075471698,0.8416454255438529,0.03168843734881471,0.03968949543007383,0.5802289247512817,0.6697855750487329,0.6220437304774653,0.74786108327736,0.06299320190435598,0.0891043681754119,0.5700031518936157,0.6730319563522993,0.6321788689171416,0.7556376589731513,0.02141801067989557,0.04624768036023674
72,0.5263568162918091,0.76,0.7435897435897435,0.8543740681960276,0.031550210795493805,0.04357080255415047,0.5622126460075378,0.690448343079922,0.6851704996034893,0.772237331972844,0.07589376193981745,0.09114817725598323,0.547839879989624,0.7018706157443492,0.6991742036964216,0.7770438353744701,0.026568406572576697,0.04966007932948113
73,0.5054764151573181,0.764,0.766798418972332,0.8577726478462302,0.0761973875181422,0.08426192562914736,0.571629524230957,0.6962962962962963,0.7126521578753229,0.7764454281075618,0.08514356547629165,0.08841504910849529,0.5528020858764648,0.70576773187841,0.7245530828164902,0.7784747163997487,0.029545725333882222,0.0308391159424114
74,0.5204914808273315,0.75,0.727668845315904,0.8584299203257506,0.07713041675305826,0.07017653687241765,0.5622709393501282,0.6998050682261209,0.689516129032258,0.7763836432973268,0.10011075181785967,0.11094524523513682,0.5439965128898621,0.7061574434918161,0.6979166666666666,0.780247217969854,0.0386794189963498,0.03856978267943678
75,0.4987040162086487,0.75,0.7044917257683216,0.8521297231440067,0.07802888934964408,0.06623262802053342,0.5738109350204468,0.6853801169590643,0.643078283945157,0.7682457885393459,0.09761785523285993,0.11116038303309167,0.5581466555595398,0.6983632112236945,0.6611208406304728,0.7748159419649867,0.05438920962273752,0.06134842528341389
76,0.5226982831954956,0.76,0.7235023041474655,0.859327658346559,0.06935517312875805,0.049830975334919314,0.5684384107589722,0.6842105263157895,0.6550255536626917,0.7714934673268465,0.08422760740768831,0.09771207537725957,0.5522310733795166,0.6964146531566641,0.6725514922236233,0.7767831733788664,0.046947943632680955,0.06740367448528184
77,0.5041335225105286,0.756,0.7789855072463769,0.8663813142243383,0.043852374041053355,0.05346187554776505,0.5793834924697876,0.6966861598440546,0.7348329925017041,0.7780163527875962,0.078462498022289,0.07380543640043735,0.5608466863632202,0.6956352299298519,0.7369484674974739,0.7799522099230648,0.04260720513848115,0.05867039567997334
78,0.509499192237854,0.778,0.7612903225806451,0.8676637971112073,0.049623332642200535,0.04150494553649686,0.5648648738861084,0.6927875243664717,0.6892744479495267,0.7754666588365126,0.0773242517714407,0.08837992457005373,0.547692596912384,0.7042088854247857,0.7043241137514609,0.7794541921808761,0.03498315695980414,0.060965849625779445
79,0.48310551047325134,0.762,0.7186761229314421,0.8606582343416855,0.06075057018453245,0.047827720045073296,0.5847529172897339,0.6814814814814815,0.6415094339622642,0.7685645002832313,0.09658225381910712,0.11551802108350423,0.5686144828796387,0.6987529228371006,0.6646420824295011,0.7738784787643271,0.05241516198563739,0.05539871419399667
80,0.5200710892677307,0.778,0.7711340206185567,0.872938007983456,0.08176100628930816,0.07818955803180161,0.5669378042221069,0.701364522417154,0.7065134099616857,0.7789204909017278,0.08368757788258735,0.08298611263561362,0.5487733483314514,0.7022603273577552,0.7106060606060606,0.7810574167844246,0.03358047290490995,0.04820453286192983
81,0.4889480769634247,0.776,0.7870722433460077,0.8742525529424967,0.05650010366991498,0.06986352823337927,0.5779243111610413,0.6998050682261209,0.7267565649396736,0.7794722720782821,0.08793132079715149,0.09239729365431304,0.5586398839950562,0.701091192517537,0.7300246392115453,0.7804220148374941,0.05215791297943084,0.05966861032690429
82,0.495515912771225,0.764,0.7216981132075472,0.8675355488225203,0.057605916096482135,0.05803180167772637,0.5830640196800232,0.6838206627680312,0.6475445458496306,0.7693303872378274,0.08972662476316501,0.10799917457334662,0.5673211812973022,0.6971940763834762,0.6660936828534594,0.7743771098288585,0.0394281489986244,0.04546493935955964
83,0.4942353665828705,0.784,0.7682403433476396,0.8789015534073967,0.05511783813670601,0.045574057843996485,0.5646669268608093,0.6943469785575048,0.6906077348066298,0.7770541002479957,0.08526517018775509,0.09326443069709034,0.5477743148803711,0.7026500389711613,0.7034589972794404,0.7804882536504946,0.03144124432698242,0.05057474297072195
84,0.48958975076675415,0.776,0.7999999999999999,0.8756632841180525,0.04461262008431821,0.0309252535369976,0.5915249586105347,0.6951267056530215,0.7395069953364424,0.7786378712747124,0.06672437442221413,0.05098107226434723,0.572490930557251,0.6917381137957911,0.7390300230946882,0.7792603823206155,0.04422381205116821,0.039260177831719534
85,0.4967106878757477,0.762,0.72,0.8714952147357284,0.06310042159098767,0.05803180167772637,0.5801063179969788,0.682261208576998,0.6448801742919389,0.7702534890065859,0.09174879343282255,0.10786526227053805,0.5641229748725891,0.6991426344505066,0.6678141135972461,0.7758171906892761,0.041199105315035234,0.05055275586396146
86,0.4927873909473419,0.76,0.7183098591549294,0.8723127975761075,0.05995576750293735,0.05803180167772637,0.5785783529281616,0.6814814814814815,0.6458604247941049,0.7686819525957573,0.09105839249032066,0.101927019990253,0.5632981657981873,0.690958690568979,0.6626967247979583,0.7740250628042079,0.030471821756225426,0.04414571295392389
87,0.48375850915908813,0.772,0.7942238267148014,0.883630709052726,0.03756306586495273,0.039126079879804654,0.5770896077156067,0.6990253411306043,0.7388362652232746,0.777377094107442,0.06992990076794026,0.06628658989027969,0.5602803230285645,0.6968043647700701,0.7401469605878424,0.7797559467734339,0.040008990175795844,0.043217857048626684
